movie_id,title,year,rtAllCriticsRating,rtAudienceRating,rtAllCriticsNumReviews,rtAudienceNumRatings,rtAllCriticsScore,rtAudienceScore,directorName,country,genres,actorName
3327,Beyond the Mat,2000,6.7,3.6,65,1609,81,79,Barry Blaustein,USA,"('Documentary',)","('Barry W. Blaustein', 'Jake ""The Snake"" Roberts', 'Mick Foley', 'Terry Funk', 'Vince McMahon')"
3328,Ghost Dog: The Way of the Samurai,1999,7.0,3.7,91,11931,81,82,Jim Jarmusch,France,"('Crime', 'Drama')","('Isaach De Bankolé', 'Cliff Gorman', 'Forest Whitaker', 'Henry Silva', 'John Tormey')"
3329,"Year My Voice Broke, The",1987,7.1,4.1,15,242,93,89,John Duigan,Australia,"('Drama',)","('Ben Mendelsohn', 'Graeme Blundell', 'Leone Carmen', 'Lynette Curran', 'Noah Taylor')"
3330,Splendor in the Grass,1961,7.2,0.0,13,0,84,0,Elia Kazan,USA,"('Drama',)","('Audrey Christie', 'Barbara Loden', 'Natalie Wood', 'Pat Hingle', 'Warren Beatty')"
3331,My Tutor,1983,0.0,0.0,0,0,0,0,George Bowers,USA,"('Drama',)","('Bruce Bauer', 'Caren Kaye', 'Clark Brandon', 'Kevin McCarthy', 'Matt Lattanzi')"
3332,"Legend of Lobo, The",1962,0.0,0.0,1,0,0,0,James Algar,USA,"('Adventure', ""Children's"")","('Rex Allen', 'Sons of the Pioneers')"
3333,"Killing of Sister George, The",1968,6.5,4.0,12,248,75,85,Robert Aldrich,USA,"('Drama',)","('Beryl Reid', 'Coral Browne', 'Patricia Medina', 'Ronald Fraser', 'Susannah York')"
3334,Key Largo,1948,8.1,0.0,26,0,96,0,John Huston,USA,"('Crime', 'Drama', 'Film-Noir', 'Thriller')","('Edward G. Robinson', 'Humphrey Bogart', 'Lauren Bacall', 'Lionel Barrymore', 'Monte Blue')"
3335,Jail Bait,1954,4.3,3.7,18,257,16,62,Brett C. Leonard,USA,"('Crime', 'Drama')","('Kevin Mundy', 'Mary Gross', 'Matt Frewer', 'Mo Gaffney', 'Tim Garrick')"
3336,It Happened Here,1961,6.9,3.4,6,278,66,63,Kevin Brownlow,UK,"('Drama',)","('Bart Allison', 'Nicolette Bernard', 'Pauline Murray', 'Sebastian Shaw', 'Stella Kemball')"
3337,I'll Never Forget What's 'is Name,1967,0.0,0.0,1,0,100,0,Michael Winner,UK,"('Comedy', 'Drama')","('Carol White', 'Harry Andrews', 'Marianne Faithfull', 'Oliver Reed', 'Orson Welles')"
3338,For All Mankind,1989,8.1,4.1,14,579,92,91,Al Reinert,USA,"('Documentary',)","('Alan Bartlett Shepard', 'Alan Bartlett Shepard Jr.', 'Charles Conrad', 'Michael Collins', 'Richard Gordon')"
3339,Cross of Iron,1977,6.3,0.0,14,0,78,0,Sam Peckinpah,UK,"('War',)","('David Warner', 'James Coburn', 'James Mason', 'Klaus Lowitsch', 'Maximilian Schell')"
3340,Bride of the Monster,1956,3.8,0.0,8,0,37,0,Edward Wood,USA,"('Horror', 'Sci-Fi')","('Bela Lugosi', 'Harvey B. Dunn', 'Loretta King', 'Tony McCoy', 'Tor Johnson')"
3341,Born Yesterday,1950,8.1,3.9,20,1132,95,86,George Cukor,USA,"('Comedy',)","('Broderick Crawford', 'Frank Otto', 'Howard St. John', 'Judy Holliday', 'William Holden')"
3342,Birdy,1984,7.4,3.8,25,2454,88,82,Alan Parker,USA,"('Drama', 'War')","('Karen Young', 'George Buck', 'Pat Ryan', 'Dolores Sage', 'James Santini')"
3343,And God Created Woman,1988,6.2,3.0,11,1435,72,52,Roger Vadim,France,"('Comedy', 'Drama', 'Romance')","('Brigitte Bardot', 'Curd Jürgens', 'Isabelle Corey', 'Jane Marken [Jeanne]', 'Jean-Louis Trintignant')"
3344,Blood Feast,1963,4.2,0.0,11,0,36,0,Herschell Gordon Lewis,USA,"('Horror',)","('Ashlyn Martin', 'Jerome Eden', 'Scott H. Hall', 'Toni Calvert', 'William Kerwin')"
3345,"Charlie, the Lonesome Cougar",1967,0.0,0.0,1,0,100,0,Winston Hibler,USA,"('Adventure', ""Children's"")","('Ron Brown', 'Jim Wilson', 'Bryan Russell', 'Clifford Peterson', 'Linda Wallace')"
3347,Never Cry Wolf,1983,7.7,3.7,17,962,100,80,Carroll Ballard,USA,"('Drama',)","('Brian Dennehy', 'Charles Martin Smith', 'Hugh Webster', 'Samson Jorah', 'Zachary Ittimangnaq')"
3348,"Night Visitor, The",1970,0.0,3.0,4,54,25,50,Laslo Benedek,USA,"('Crime', 'Thriller')","('Andrew Keir', 'Arthur Hewlett', 'Gretchen Franklin', 'Per Oscarsson', 'Trevor Howard')"
3349,"Perils of Pauline, The",1947,0.0,0.0,0,0,0,0,George Marshall,USA,"('Comedy',)","('Betty Hutton', 'Billy De Wolfe', 'Constance Collier', 'John Lund', 'William Demarest')"
3350,"Raisin in the Sun, A",1961,8.1,3.8,12,1378,100,83,Daniel Petrie,USA,"('Drama',)","('Claudia McNeil', 'Diana Sands', 'Ivan Dixon', 'Ruby Dee', 'Sidney Poitier')"
3351,Two Thousand Maniacs!,1964,4.5,0.0,13,0,30,0,Herschell Gordon Lewis,USA,"('Horror',)","('Gary Bakeman', 'Jeffrey Allen', 'Jerome Eden', 'Linda Cochran', 'Mark Douglas')"
3352,Brown's Requiem,1998,6.0,0.0,6,0,50,0,Jason Freeland,USA,"('Drama',)","('Jack Conley', 'Kevin Corrigan', 'Michael Rooker', 'Selma Blair', 'Tobin Bell')"
3353,"Closer You Get, The",2000,5.4,3.1,19,100,31,56,Aileen Ritchie,UK,"('Comedy', 'Romance')","('Ewan Stewart', 'Ian Hart', 'Niamh Cusack', 'Ruth McCabe', 'Sean McGinley')"
3354,Mission to Mars,2000,0.0,0.0,0,0,0,0,Wojciech Wojcik,USA,"('Sci-Fi',)","('Artur Zmijewski', 'Danuta Stenka', 'Ewa Gorzelak', 'Janusz Gajos', 'Malgorzata Foremniak')"
3355,"Ninth Gate, The",2000,4.9,3.2,85,23993,41,60,Roman Polanski,Spain,"('Thriller',)","('Barbara Jefford', 'Emmanuelle Seigner', 'Frank Langella', 'Johnny Depp', 'Lena Olin')"
3357,East-West (Est-ouest),1999,6.6,4.0,29,588,68,85,Régis Wargnier,France,"('Drama', 'Romance')","('Catherine Deneuve', 'Oleg Menshikov', 'Ruben Tapiero', 'Sandrine Bonnaire', 'Sergei Bodrov Jr.')"
3358,Defending Your Life,1991,7.6,3.6,27,2592,96,76,Albert Brooks,USA,"('Comedy', 'Romance')","('Albert Brooks', 'Buck Henry', 'Lee Grant', 'Meryl Streep', 'Rip Torn')"
3359,Breaking Away,1979,8.2,3.9,33,2650,93,84,Peter Yates,USA,"('Drama',)","('Daniel Stern', 'Dennis Christopher', 'Dennis Quaid', 'Jackie Earle Haley', 'Paul Dooley')"
3360,Hoosiers,1986,7.4,3.7,42,10169,88,87,David Anspaugh,UK,"('Drama',)","('Barbara Hershey', 'Dennis Hopper', 'Fern Persons', 'Gene Hackman', 'Sheb Wooley')"
3361,Bull Durham,1988,7.9,3.4,45,8264,97,78,Ron Shelton,USA,"('Comedy',)","('Kevin Costner', 'Robert Wuhl', 'Susan Sarandon', 'Tim Robbins', 'Trey Wilson')"
3362,Dog Day Afternoon,1975,8.5,4.0,35,18531,97,91,Sidney Lumet,USA,"('Comedy', 'Crime', 'Drama')","('Al Pacino', 'Charles Durning', 'Chris Sarandon', 'John Cazale', 'Sully Boyar')"
3363,American Graffiti,1973,8.3,3.6,32,12630,96,78,George Lucas,USA,"('Comedy', 'Drama')","('Charles Martin Smith', 'Cindy Williams', 'Richard Dreyfuss', 'Paul Le Mat', 'Ron Howard')"
3364,"Asphalt Jungle, The",1950,8.4,0.0,25,0,96,0,John Huston,USA,"('Crime', 'Film-Noir')","('Sam Jaffe', 'James Whitmore', 'Jean Hagen', 'Louis Calhern', 'Sterling Hayden')"
3365,"Searchers, The",1956,8.8,4.0,41,8713,97,87,John Ford,USA,"('Western',)","('Jeffrey Hunter', 'John Wayne', 'Natalie Wood', 'Vera Miles', 'Ward Bond')"
3367,"Devil's Brigade, The",1968,0.0,3.5,4,612,75,71,Andrew V. McLaglen,USA,"('War',)","('Andrew Prine', 'Claude Akins', 'Cliff Robertson', 'Vince Edwards', 'William Holden')"
3368,"Big Country, The",1958,6.8,0.0,9,0,100,0,William Wyler,USA,"('Romance', 'Western')","('Burl Ives', 'Carroll Baker', 'Charlton Heston', 'Gregory Peck', 'Jean Simmons')"
3369,Any Number Can Win (Mï¿½lodie en sous-sol ),1963,0.0,0.0,3,0,66,0,Henri Verneuil,France,"('Crime',)","('Alain Delon', 'Carla Marlier', 'Jean Gabin', 'Maurice Biraud', 'Viviane Romance')"
3370,Betrayed,1988,7.6,3.6,29,219,93,72,Ellen Kuras,USA,"('Drama', 'Thriller')","('Thavisouk Phrasavath',)"
3371,Bound for Glory,1976,7.3,3.6,16,461,87,74,Hal Ashby,USA,"('Drama',)","('David Carradine', 'Gail Strickland', 'John Lehne', 'Melinda Dillon', 'Ronny Cox')"
3372,"Bridge at Remagen, The",1969,0.0,0.0,3,0,0,0,John Guillermin,USA,"('Action', 'War')","('George Segal', 'Ben Gazzara', 'Bradford Dillman', 'E.G. Marshall', 'Robert Vaughn')"
3373,Buck and the Preacher,1972,0.0,0.0,0,0,0,0,Joseph Sargent,USA,"('Western',)","('Dennis Hines', 'Harry Belafonte', 'Lynn Hamilton', 'Ruby Dee', 'Sidney Poitier')"
3374,Daughters of the Dust,1992,7.2,3.9,8,285,87,78,Jule Dash,USA,"('Drama',)","('Adisa Anderson', 'Alva Rogers', 'Barbara O', 'Cora Lee Day', 'Kaycee Moore')"
3375,Destination Moon,1950,4.7,0.0,9,0,55,0,Irving Pichel,USA,"('Sci-Fi',)","('Dick Wesson', 'John Archer', 'Ted Warde', 'Tom Powers', 'Warner Anderson')"
3377,Hangmen Also Die,1943,0.0,0.0,3,0,100,0,Fritz Lang,USA,"('Drama', 'War')","('Anna Lee', 'Brian Donlevy', ""Dennis O'Keefe"", 'Gene Lockhart', 'Walter Brennan')"
3378,"Ogre, The (Der Unhold)",1996,7.0,3.8,9,262,88,79,Volker Schlöndorff,France,"('Drama',)","('Dieter Laser', 'Gottfried John', 'John Malkovich', 'Marianne Sägebrecht', 'Volker Spengler')"
3379,On the Beach,1959,4.4,2.9,116,21479,18,59,Danny Boyle,USA,"('Drama',)","('Guillaume Canet', 'Leonardo DiCaprio', 'Paterson Joseph', 'Tilda Swinton', 'Virginie Ledoyen')"
3380,Railroaded!,1947,0.0,0.0,4,0,75,0,Anthony Mann,USA,"('Film-Noir',)","('John Ireland', 'Ed Kelly', 'Hugh Beaumont', 'Jane Randolph', 'Sheila Ryan')"
3384,"Taking of Pelham One Two Three, The",1974,8.2,3.9,32,2926,100,86,Joseph Sargent,USA,"('Action',)","('Earl Hindman', 'Hector Elizondo', 'Martin Balsam', 'Robert Shaw', 'Walter Matthau')"
3385,Volunteers,1985,4.6,0.0,8,0,50,0,Nicholas Meyer,USA,"('Comedy',)","('Gedde Watanabe', 'John Candy', 'Rita Wilson', 'Tim Thomerson', 'Tom Hanks')"
3386,JFK,1991,7.5,3.7,52,15334,82,84,Oliver Stone,USA,"('Drama', 'Mystery')","('Gary Oldman', 'Joe Pesci', 'Kevin Costner', 'Sissy Spacek', 'Tommy Lee Jones')"
3387,Who's Harry Crumb?,1989,3.6,0.0,10,0,30,0,Paul Flaherty,USA,"('Comedy',)","('Annie Potts', 'Barry Corbin', 'Jeffrey Jones', 'John Candy', 'Tim Thomerson')"
3388,Harry and the Hendersons,1987,4.8,0.0,17,0,41,0,William Dear,USA,"('Comedy',)","('John Lithgow', 'Joshua Rudoy', 'Kevin Peter Hall', 'Margaret Langrick', 'Melinda Dillon')"
3389,Let's Get Harry,1986,0.0,0.0,0,0,0,0,Alan Smithee,USA,"('Action', 'Adventure')","('Gary Busey', 'Glenn Frey', 'Michael Schoeffling', 'Robert Duvall', 'Thomas F. Wilson')"
3390,Shanghai Surprise,1986,2.3,0.0,7,0,14,0,Jim Goddard,UK,"('Adventure',)","('Paul Freeman', 'Madonna', 'Philip Sayer', 'Richard Griffiths', 'Sean Penn')"
3391,Who's That Girl?,1987,3.2,0.0,13,0,23,0,James Foley,USA,"('Comedy',)","('Bibi Besch', 'Griffin Dunne', 'Haviland Morris', 'John McMartin', 'Madonna')"
3392,She-Devil,1989,4.5,2.6,17,2831,41,44,Susan Seidelman,USA,"('Comedy',)","('Ed Begley Jr', 'Linda Hunt', 'Meryl Streep', 'Roseanne', 'Sylvia Miles')"
3393,Date with an Angel,1987,3.4,3.1,7,926,14,59,Tom McLoughlin,USA,"('Comedy', 'Fantasy')","('David Dukes', 'Emmanuelle Béart', 'Michael E. Knight', 'Phil Brock', 'Phoebe Cates')"
3394,Blind Date,1987,4.1,2.9,22,2983,22,44,Blake Edwards,USA,"('Comedy', 'Romance')","('William Daniels', 'Bruce Willis', 'George Coe', 'John Larroquette', 'Kim Basinger')"
3395,Nadine,1987,5.0,2.8,10,404,40,21,Robert Benton,USA,"('Comedy',)","('Glenne Headly', 'Gwen Verdon', 'Jeff Bridges', 'Kim Basinger', 'Rip Torn')"
3396,"Muppet Movie, The",1979,7.8,3.5,37,8541,89,79,James Frawley,UK,"(""Children's"", 'Comedy')","('Charles Durning', 'Dave Goelz', 'Edgar Bergen', 'Elliott Gould', 'Lawrence Gabriel')"
3397,"Great Muppet Caper, The",1981,6.0,3.3,17,4174,70,72,Jim Henson,UK,"(""Children's"", 'Comedy')","('Charles Grodin', 'Diana Rigg', 'John Cleese', 'Peter Ustinov', 'Robert Morley')"
3398,"Muppets Take Manhattan, The",1984,6.7,3.3,19,5077,78,70,Frank Oz,USA,"(""Children's"", 'Comedy')","('Dave Goelz', 'Frank Oz', 'Juliana Donald', 'Lonny Price', 'Steve Whitmire')"
3399,Sesame Street Presents Follow That Bird,1985,6.1,3.4,11,1485,90,64,Ken Kwapis,USA,"(""Children's"", 'Comedy')","('Carroll Spinney', 'Jim Henson', 'John Candy', 'Paul Bartel', 'Sandra Bernhard')"
3400,We're Back! A Dinosaur's Story,1993,4.0,3.1,11,2567,27,54,Dick Zondag,USA,"('Animation', ""Children's"")","('Blaze Berdahl', 'Jay Leno', 'John Goodman', 'Rene Levant', 'Rhea Perlman')"
3401,Baby... Secret of the Lost Legend,1985,3.5,2.8,9,986,11,37,Bill L. Norton,USA,"('Adventure', 'Sci-Fi')","('Julian Fellowes', 'Kyalo Mativo', 'Patrick McGoohan', 'Sean Young', 'William Katt')"
3402,Turtle Diary,1985,7.7,3.7,6,57,100,69,John Irvin,UK,"('Drama',)","('Ben Kingsley', 'Glenda Jackson', 'Michael Gambon', 'Richard Johnson', 'Rosemary Leach')"
3403,Raise the Titanic,1980,5.2,3.0,5,2514,60,44,Jerry Jameson,UK,"('Drama', 'Thriller')","('Jason Robards', 'Richard Jordan')"
3404,Titanic,1953,7.4,3.3,97,464576,82,68,James Cameron,USA,"('Action', 'Drama')","('Billy Zane', 'Frances Fisher', 'Kate Winslet', 'Kathy Bates', 'Leonardo DiCaprio')"
3405,"Night to Remember, A",1958,8.7,0.0,9,0,100,0,Roy Ward Baker,UK,"('Action', 'Drama')","('Anthony Bushell', 'Honor Blackman', 'Kenneth More', 'Robert Ayres', 'Ronald Allen')"
3406,Captain Horatio Hornblower,1951,7.3,0.0,7,0,100,0,Raoul Walsh,UK,"('Action', 'Adventure', 'War')","(""Denis O'Dea"", 'Gregory Peck', 'Robert Beatty', 'Terence Morgan', 'Virginia Mayo')"
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent)",1999,7.4,3.8,7,198,100,71,Benoît Mariage,France,"('Comedy', 'Drama')","('Benoît Poelvoorde', 'Bouli Lanners', 'Dominique Baeyens', 'Morgane Simon', ""Philippe Grand'Henry"")"
3408,Erin Brockovich,2000,7.3,3.5,137,33256,83,76,Steven Soderbergh,USA,"('Drama',)","('Aaron Eckhart', 'Albert Finney', 'Cherry Jones', 'Julia Roberts', 'Marg Helgenberger')"
3409,Final Destination,2000,4.6,3.4,85,55113,30,75,James Wong,USA,"('Drama', 'Thriller')","('Ali Larter', 'Amanda Detmer', 'Chad E. Donella', 'Daniel Roebuck', 'Devon Sawa')"
3410,Soft Fruit,1999,6.2,3.9,14,118,64,83,Christina Andreef,Australia,"('Comedy', 'Drama')","('Alicia Talbot', 'Genevieve Lemon', 'Jeanie Drynan', 'Linal Haft', 'Sacha Horler')"
3412,"Bear, The",1988,7.2,3.6,11,2107,90,76,Jean-Jacques Annaud,France,"('Adventure',)","('Bart the Bear', 'Doc the Bear', 'Douce the Bear', 'Jack Wallace', 'Tchéky Karyo')"
3413,Impact,1949,5.7,2.9,51,28624,47,51,Mimi Leder,USA,"('Crime', 'Drama')","('Elijah Wood', 'Morgan Freeman', 'Robert Duvall', 'Téa Leoni', 'Vanessa Redgrave')"
3415,"Mirror, The (Zerkalo)",1975,9.2,4.4,6,2940,100,93,Andrei Tarkovsky,Soviet Union,"('Drama',)","('Anatoli Solonitsin', 'Filipp Yankovsky', 'Ignat Daniltsev', 'Margarita Terekhova', 'Nikolai Grinko')"
3417,"Crimson Pirate, The",1952,7.8,0.0,9,0,100,0,Robert Siodmak,USA,"('Adventure', 'Comedy', 'Sci-Fi')","('Burt Lancaster', 'Eva Bartok', 'James Hayter', 'Nick Cravat', 'Torin Thatcher')"
3418,Thelma & Louise,1991,7.9,3.3,44,16458,90,75,Director Ridley Scott,USA,"('Action', 'Drama')","('Christopher McDonald', 'Geena Davis', 'Harvey Keitel', 'Michael Madsen', 'Susan Sarandon')"
3419,Something for Everyone,1970,0.0,0.0,2,0,50,0,Harold Prince,USA,"('Comedy', 'Crime')","('Angela Lansbury', 'Anthony Corlan', 'Eva-Maria Meineke', 'Heidelinde Weis', 'Michael York')"
3420,...And Justice for All,1979,6.9,3.5,19,3756,94,76,Norman Jewison,USA,"('Drama', 'Thriller')","('Al Pacino', 'Christine Lahti', 'Jack Warden', 'John Forsythe', 'Lee Strasberg')"
3421,Animal House,1978,7.7,3.7,40,25149,90,88,John Landis,USA,"('Comedy',)","('John Belushi', 'John Vernon', 'Tim Matheson', 'Tom Hulce', 'Verna Bloom')"
3422,She's Gotta Have It,1986,7.0,3.4,27,1428,92,66,Spike Lee,USA,"('Comedy', 'Romance')","('John Canada Terrell', 'Raye Dowell', 'Spike Lee', 'Tommy Redmond Hicks', 'Tracy Camilla Johns')"
3423,School Daze,1988,5.7,3.8,19,2379,57,80,Spike Lee,USA,"('Drama',)","('Giancarlo Esposito', 'Joe Seneca', 'Kyme', 'Laurence Fishburne', 'Tisha Campbell')"
3424,Do the Right Thing,1989,8.8,3.8,51,28566,96,86,Spike Lee,USA,"('Comedy', 'Drama')","('Danny Aiello', 'Giancarlo Esposito', 'John Turturro', 'Richard Edson', 'Spike Lee')"
3425,Mo' Better Blues,1990,6.0,0.0,32,0,71,0,Spike Lee,USA,"('Drama',)","('Cynda Williams', 'Denzel Washington', 'Joie Lee', 'Spike Lee', 'Wesley Snipes')"
3426,Jungle Fever,1991,6.7,3.0,7,220,57,36,Alex Winter,USA,"('Drama', 'Romance')","('Bill Duke', ""David O'Hara"", 'Henry Thomas', 'Sandor Tecsy', 'Teri Hatcher')"
3427,Coogan's Bluff,1968,6.8,3.2,10,1501,100,48,Don Siegel,USA,"('Crime',)","('Clint Eastwood', 'Don Stroud', 'Lee J Cobb', 'Susan Clark', 'Tisha Sterling')"
3428,"Champ, The",1979,6.0,3.4,116,18572,59,62,Rod Lurie,USA,"('Drama',)","('Alan Alda', 'Josh Hartnett', 'Kathryn Morris', 'Samuel L. Jackson', 'Teri Hatcher')"
3429,Creature Comforts,1990,7.6,0.0,12,0,91,0,Nick Park,UK,"('Animation', 'Comedy')","('Julie Sedgewick',)"
3430,Death Wish,1974,6.0,3.3,23,4245,69,68,Michael Winner,USA,"('Action', 'Drama')","('Charles Bronson', 'Hope Lange', 'Steven Keats', 'Vincent Gardenia', 'William Redfield')"
3431,Death Wish II,1982,6.0,3.3,23,4245,69,68,Michael Winner,USA,"('Action', 'Drama')","('Charles Bronson', 'Hope Lange', 'Steven Keats', 'Vincent Gardenia', 'William Redfield')"
3432,Death Wish 3,1985,2.2,3.1,14,2045,0,54,Michael Winner,USA,"('Action', 'Drama')","('Charles Bronson', 'Deborah Raffin', 'Ed Lauter', ""Gavan O'Herlihy"", 'Martin Balsam')"
3433,Death Wish 4: The Crackdown,1987,3.8,0.0,6,0,16,0,J. Lee Thompson,USA,"('Action', 'Drama')","('Charles Bronson', 'George Dickerson', 'John P. Ryan', 'Kay Lenz', 'Perry Lopez')"
3435,Double Indemnity,1944,8.7,4.2,43,8526,97,93,Billy Wilder,USA,"('Crime', 'Film-Noir')","('Barbara Stanwyck', 'Edward G. Robinson', 'Fred MacMurray', 'Jean Heather', 'Porter Hall')"
3436,Dying Young,1991,4.5,3.2,16,5112,31,66,Joel Schumacher,USA,"('Drama', 'Romance')","('Campbell Scott', 'Colleen Dewhurst', 'David Selby', 'Julia Roberts', ""Vincent D'Onofrio"")"
3437,Cool as Ice,1991,2.2,0.0,13,0,7,0,Nardo Bonomi,USA,"('Drama',)","('Vanilla Ice', 'Dody Goodman', 'Kristen Minter', 'Michael Gross', 'Sidney Lassick')"
3438,Teenage Mutant Ninja Turtles,1990,4.9,3.3,37,21473,45,76,Steve Barron,USA,"('Action', ""Children's"", 'Fantasy')","('Elias Koteas', 'Judith Hoag', 'Michael Turney', 'Michelan Sisti', 'Ray Serra')"
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,4.6,3.1,27,14179,37,68,Michael Pressman,USA,"('Action', ""Children's"", 'Fantasy')","('David Warner', 'Ernie Reyes Jr.', 'Kenn Troum', 'Michelan Sisti', 'Paige Turco')"
3440,Teenage Mutant Ninja Turtles III,1993,3.8,2.7,21,11304,28,42,Stuart Gillard,USA,"('Action', ""Children's"", 'Fantasy')","('Mark Caso', 'Paige Turco', 'Sab Shimono', 'Stuart Wilson', 'Vivian Wu')"
3441,Red Dawn,1984,4.8,0.0,16,0,50,0,John Milius,USA,"('Action', 'War')","('C. Thomas Howell', 'Patrick Swayze', 'Powers Boothe', ""Ron O'Neal"", 'William Smith')"
3442,Band of the Hand,1986,3.5,3.2,7,921,14,49,Paul Michael Glaser,USA,"('Action',)","('Daniele Quinn', 'John Cameron Mitchell', 'Lauren Holly', 'Michael Carmine', 'Stephen Lang')"
3443,Born American,1986,0.0,0.0,1,0,0,0,Renny Harlin,USA,"('Action', 'Drama', 'Thriller')","('Albert Salmi', 'David Coburn', 'Mike Norris', 'Steve Durham', 'Thalmus Rasulala')"
3444,Bloodsport,1988,4.3,0.0,18,0,33,0,Newt Arnold,USA,"('Action',)","('Donald Gibb', 'Forest Whitaker', 'Jean-Claude Van Damme', 'Leah Ayres', 'Norman Burton')"
3445,Eyes of Laura Mars,1978,5.2,3.1,17,982,47,44,Irvin Kershner,USA,"('Mystery', 'Thriller')","('Brad Dourif', 'Faye Dunaway', 'Raul Julia', 'Rene Auberjonois', 'Tommy Lee Jones')"
3446,Funny Bones,1995,6.5,3.4,17,706,64,72,Peter Chelsom,UK,"('Comedy',)","('Jerry Lewis', 'Lee Evans', 'Leslie Caron', 'Oliver Platt', 'Richard Griffiths')"
3447,"Good Earth, The",1937,7.4,3.7,13,367,92,76,Sidney Franklin,USA,"('Drama',)","('Charles Grapewin', 'Luise Rainer', 'Paul Muni', 'Tilly Losch', 'Walter Connolly')"
3448,"Good Morning, Vietnam",1987,7.3,3.5,31,13673,90,78,Barry Levinson,USA,"('Comedy', 'Drama', 'War')","('Bruno Kirby', 'Chintara Sukapatana', 'Forest Whitaker', 'Robin Williams', 'Tung Thanh Tran')"
3449,"Good Mother, The",1988,5.5,3.1,6,241,66,35,Leonard Nimoy,USA,"('Drama',)","('Diane Keaton', 'Jason Robards Jr.', 'Liam Neeson', 'Ralph Bellamy', 'Teresa Wright')"
3450,Grumpy Old Men,1993,5.9,3.2,36,10489,66,66,Donald Petrie,USA,"('Comedy',)","('Ann-Margret', 'Burgess Meredith', 'Daryl Hannah', 'Jack Lemmon', 'Walter Matthau')"
3451,Guess Who's Coming to Dinner,1967,6.0,3.7,24,6951,62,84,Stanley Kramer,USA,"('Comedy', 'Drama')","('Beah Richards', 'Katharine Hepburn', 'Katharine Houghton', 'Sidney Poitier', 'Spencer Tracy')"
3452,Romeo Must Die,2000,4.9,3.1,89,16660,32,67,Andrzej Bartkowiak,USA,"('Action', 'Romance')","('Anthony Anderson', 'Aaliyah', 'DMX', 'Edoardo Ballerini', 'Jon Kit Lee')"
3453,Here on Earth,2000,3.8,3.1,67,3503,17,63,Mark Piznarski,USA,"('Drama', 'Romance')","('Bruce Greenwood', 'Chris Klein', 'Josh Hartnett', 'Leelee Sobieski', 'Tac Fitzgerald')"
3454,Whatever It Takes,2000,3.5,2.9,64,8374,15,52,David Raynr,USA,"('Comedy', 'Romance')","('Aaron Paul', 'Colin Hanks', 'James Franco', ""Jodi Lyn O'Keefe"", 'Manu Intiraymi')"
3455,Buddy Boy,1999,6.2,3.1,7,563,71,53,Mark Hanlon,USA,"('Drama', 'Thriller')","('Aidan Gillen', 'Emmanuelle Seigner', 'Harry Groener', 'Mark Boone Jr.', 'Susan Tyrrell')"
3456,"Color of Paradise, The (Rang-e Khoda)",1999,7.6,4.3,31,1466,87,94,Majid Majidi,Iran,"('Drama',)","('Elham Sharifi', 'Farahnaz Safari', 'Hossein Mahjoob', 'Mohsen Ramezani', 'Salime Feizi')"
3457,Waking the Dead,1999,5.9,3.7,54,1126,51,77,Keith Gordon,USA,"('Drama',)","('Billy Crudup', 'Janet McTeer', 'Jennifer Connelly', 'Molly Parker', 'Paul Hipp')"
3458,Blood and Sand (Sangre y Arena),1989,7.0,0.0,8,0,100,0,Dorothy Arzner,USA,"('Drama', 'Romance')","('George Field', 'Lila Lee', 'Nita Naldi', 'Rudolph Valentino', 'Walter Long')"
3459,Gothic,1986,5.9,0.0,11,0,54,0,Ken Russell,UK,"('Drama', 'Horror')","('Gabriel Byrne', 'Julian Sands', 'Myriam Cyr', 'Natasha Richardson', 'Timothy Spall')"
3461,Lord of the Flies,1963,6.4,3.1,18,6608,61,54,Harry Hook,USA,"('Adventure', 'Drama', 'Thriller')","('Badgett Dale', 'Balthazar Getty', 'Chris Furrh', 'Danuel Pipoly', 'Edward Taft')"
3462,Modern Times,1936,8.9,4.2,47,9563,100,95,Charlie S. Chaplin,USA,"('Comedy',)","('Charlie S. Chaplin', 'Chester Conklin', 'Henry Bergman', 'Paulette Goddard', ""Stanley J. ('Tiny') Sandf..."")"
3463,Last Resort,1994,7.3,3.7,70,459,94,77,Pawel Pawlikowski,UK,"('Comedy',)","('Adrian Scarborough', 'Artiom Strelnikov', 'Dina Korzun', 'Paddy Considine', 'Perry Benson')"
3464,Solar Crisis,1993,0.0,0.0,4,0,0,0,Alan Smithee,Japan,"('Sci-Fi', 'Thriller')","('Peter Boyle', 'Annabel Schofield', 'Charlton Heston', 'Jack Palance', 'Tim Matheson')"
3465,That's Life!,1986,5.7,3.5,13,371,46,64,Blake Edwards,USA,"('Drama',)","('Jack Lemmon', 'Jennifer Edwards', 'Julie Andrews', 'Robert Loggia', 'Sally Kellerman')"
3466,Heart and Souls,1993,5.4,3.4,22,3529,54,72,Ron Underwood,USA,"('Comedy', 'Fantasy')","('Alfre Woodard', 'Charles Grodin', 'Kyra Sedgwick', 'Robert Downey Jr.', 'Tom Sizemore')"
3467,Hud,1963,7.2,3.9,24,2075,79,87,Martin Ritt,USA,"('Drama', 'Western')","('Brandon De Wilde', 'John Ashley', 'Melvyn Douglas', 'Patricia Neal', 'Paul Newman')"
