id,title,imdbID,genre
26084,The Music Man,56262,"Comedy, Musical, Romance"
26085,Mutiny on the Bounty,26752,"Adventure, Drama, History"
26094,L'eclisse,56736,"Drama, Romance"
26096,The Cardinal,56907,"Drama, History, War"
26101,McLintock!,57298,"Comedy, Romance, Western"
26107,"The Prize Winner of Defiance, Ohio",406158,"Biography, Drama"
26110,36 Hours,57809,"Thriller, War"
26111,Becket,57877,"Biography, Drama, History"
26112,Behold a Pale Horse,57879,"Drama, War"
26113,The Best Man,430919,"Comedy, Romance"
26116,"Hush...Hush, Sweet Charlotte",58213,"Crime, Drama, Horror"
26117,Natural Born Killers,110632,"Crime, Drama"
26119,The Naked Kiss,58390,"Crime, Drama"
26122,Onibaba,58430,Horror
26123,Robin and the 7 Hoods,58529,"Comedy, Crime, Musical"
26124,Robinson Crusoe on Mars,58530,"Adventure, Sci-Fi"
26128,What a Way to Go!,58743,"Comedy, Romance"
26131,La battaglia di Algeri,58946,"Drama, War"
26133,A Charlie Brown Christmas,59026,"Animation, Comedy, Family"
26134,Dracula: Prince of Darkness,59127,Horror
26136,The Hallelujah Trail,59250,"Comedy, Western"
26138,House on Haunted Hill,51744,Horror
26139,In Harm's Way,59309,"Drama, War"
26142,Major Dundee,59418,"Adventure, War, Western"
26144,Operation Crossbow,59549,"Action, Drama, War"
26147,A Thousand Clowns,59798,"Comedy, Drama, Romance"
26148,Strangers on a Train,44079,"Crime, Film-Noir, Romance"
26150,Andrey Rublyov,60107,"Biography, Drama, History"
26151,Au hasard Balthazar,60138,Drama
26152,Batman,60153,"Adventure, Comedy, Family"
26155,Khartoum,60588,"Action, Adventure, Drama"
26158,Ostre sledované vlaky,60802,"Comedy, Drama, War"
26159,Tôkyô nagaremono,61101,"Action, Crime, Drama"
26163,Dont Look Back,61589,"Documentary, Music"
26170,La mariée était en noir,61955,"Crime, Drama, Mystery"
26171,Play Time,62136,Comedy
26172,Grosse Pointe Blank,119229,"Action, Comedy, Crime"
26174,Shooting Dogs,420901,"Drama, History, War"
26176,Titicut Follies,62374,Documentary
26178,Two for the Road,62407,"Drama, Comedy, Romance"
26181,The War Wagon,62472,Western
26185,Dracula Has Risen from the Grave,62909,"Drama, Fantasy, Horror"
26187,Head,63049,"Comedy, Musical, Fantasy"
26189,"I Love You, Alice B. Toklas!",63115,"Comedy, Romance"
26198,"Yours, Mine and Ours",443295,"Comedy, Family, Fantasy"
26199,Alice's Restaurant,64002,"Comedy, Drama"
26203,Colossus: The Forbin Project,64177,"Sci-Fi, Thriller"
26208,Ma nuit chez Maud,64612,"Comedy, Drama, Romance"
26211,More,64694,"Drama, Romance, Crime"
26222,Dodesukaden,65649,Drama
26225,Le genou de Claire,65772,"Comedy, Drama, Romance"
26226,"Hi, Mom!",65836,"Comedy, Drama"
26228,En kärlekshistoria,65955,"Drama, Romance"
26230,On a Clear Day You Can See Forever,66181,"Comedy, Drama, Fantasy"
26231,Performance,66214,"Crime, Drama, Romance"
26240,The Beguiled,66819,"Drama, Horror, Thriller"
26241,The Devil's Advocate,118971,"Drama, Mystery, Thriller"
26242,Duel,67023,"Action, Thriller"
26246,Johnny Got His Gun,67277,"Drama, War"
26249,Lo chiamavano Trinità...,67355,"Comedy, Western"
26251,Mon oncle Antoine,67439,Drama
26258,El topo,67866,"Drama, Western"
26265,Dr. Phibes Rises Again,68503,"Comedy, Horror"
26269,Kozure ôkami: Ko wo kashi ude kashi tsukamatsuru,68815,Action
26270,Kozure Ôkami: Sanzu no kawa no ubaguruma,68816,"Action, Drama"
26271,Lady Sings the Blues,68828,"Biography, Drama, Music"
26277,Slither,439815,"Comedy, Horror, Sci-Fi"
26280,Traffic,181865,"Crime, Drama, Thriller"
26283,Charley Varrick,69865,"Action, Crime, Drama"
26285,Dark Star,69945,"Comedy, Sci-Fi"
26289,Emperor of the North Pole,70030,"Action, Adventure, Drama"
26294,Il mio nome è Nessuno,70215,"Western, Comedy"
26301,Save the Tiger,70640,Drama
26302,Scarecrow,70643,Drama
26303,The Banger Sisters,280460,"Comedy, Drama"
26306,Theater of Blood,70791,"Comedy, Drama, Fantasy"
26313,California Split,71269,"Comedy, Drama"
26318,Le fantôme de la liberté,71487,Comedy
26323,The Groove Tube,71583,Comedy
26326,The Holy Mountain,71615,"Adventure, Drama, Fantasy"
26336,The Adventure of Sherlock Holmes' Smarter Brother,72608,"Comedy, Crime, Musical"
26339,Dolemite,72895,"Action, Comedy, Crime"
26345,The Great Waldo Pepper,73075,"Adventure, Drama"
26349,Night Moves,73453,"Crime, Mystery, Thriller"
26350,Professione: reporter,73580,"Drama, Thriller"
26359,Novecento,74084,Drama
26360,L'argent de poche,74152,"Comedy, Drama"
26364,From Noon Till Three,74553,"Comedy, Romance, Western"
26366,Harlan County U.S.A.,74605,Documentary
26371,The Missouri Breaks,74906,"Drama, Western"
26375,Silver Streak,75223,"Action, Comedy, Crime"
26379,Jesus of Nazareth,75520,"Biography, Drama, History"
26386,High Anxiety,76141,Comedy
26388,The Hound of the Baskervilles,52905,"Horror, Mystery"
26391,Gangs of New York,217505,"Crime, Drama"
26393,Sorcerer,76740,"Adventure, Drama, Thriller"
26394,The Turning Point,76843,"Drama, Romance"
26398,Capricorn One,77294,"Action, Sci-Fi, Thriller"
26404,In Praise of Older Women,77728,"Comedy, Drama, Romance"
26413,Se ying diu sau,78252,"Action, Comedy"
26414,Wedding Crashers,396269,"Comedy, Romance"
26422,Hair,79261,"Comedy, Drama, Musical"
26425,The In-Laws,314786,"Action, Comedy, Thriller"
26431,Opening Night,79672,Drama
26462,Bad Boys,112442,"Action, Comedy, Crime"
26464,Blue Thunder,85255,"Action, Crime, Drama"
26465,D.C. Cab,85387,"Comedy, Action"
26472,El Norte,85482,Drama
26476,Merry Christmas Mr. Lawrence,85933,"Drama, War"
26479,The Pirates of Penzance,86112,"Comedy, Musical, Romance"
26483,Rock & Rule,86203,"Animation, Fantasy, Music"
26485,Rumble Fish,86216,Drama
26487,Star 80,86355,"Biography, Drama"
26488,The Star Chamber,86356,"Crime, Drama, Mystery"
26491,To Be or Not to Be,35446,"Comedy, War"
26492,Twilight Zone: The Movie,86491,"Fantasy, Horror, Sci-Fi"
26494,SubUrbia,120238,"Comedy, Drama"
26495,Yellowbeard,86618,"Action, Adventure, Comedy"
26497,Another Country,86904,"Biography, Drama, Romance"
26498,Boy Meets Girl,86994,"Drama, Romance"
26504,Cloak & Dagger,87065,"Action, Adventure, Crime"
26509,Electric Dreams,87197,"Comedy, Drama, Music"
26513,The Ice Pirates,87451,"Action, Adventure, Comedy"
26521,Racing with the Moon,87968,"Comedy, Drama, Romance"
26524,The Times of Harvey Milk,88275,"Documentary, Biography, History"
26527,¿Qué he hecho yo para merecer esto!!,88461,"Comedy, Drama"
26544,Heaven Help Us,89264,"Comedy, Drama, Romance"
26547,Ging chat goo si,89374,"Action, Comedy, Crime"
26550,Mishima: A Life in Four Chapters,89603,"Biography, Drama"
26554,The Quiet Earth,89869,"Drama, Mystery, Sci-Fi"
26555,Spies Like Us,90056,"Adventure, Comedy"
26558,The Stuff,90094,"Comedy, Horror, Sci-Fi"
26561,Vision Quest,90270,"Drama, Romance, Sport"
26562,White Nights,90319,Drama
26564,'Round Midnight,90557,"Drama, Music"
26566,The Best of Times,90713,"Comedy, Drama, Sport"
26567,Club Paradise,90856,Comedy
26577,Nobody's Fool,91642,"Comedy, Drama, Romance"
26578,Offret,91670,Drama
26585,Ying hung boon sik,92263,"Action, Crime, Drama"
26599,La ley del deseo,93412,"Comedy, Drama, Thriller"
26603,Prince of Darkness,93777,Horror
26606,Sien nui yau wan,93978,"Action, Comedy, Fantasy"
26614,The Bourne Identity,258463,"Action, Mystery, Thriller"
26616,Cobra Verde,94888,"Adventure, Drama"
26629,Killer Klowns from Outer Space,95444,"Comedy, Horror, Sci-Fi"
26649,Lonesome Dove,96639,"Adventure, Drama, Western"
26662,Majo no takkyûbin,97814,"Animation, Adventure, Drama"
26663,Monsieur Hire,97904,"Crime, Drama, Romance"
26676,Almost an Angel,99018,"Comedy, Drama"
26677,Black Rainbow,99143,"Horror, Thriller"
26680,Cry-Baby,99329,"Comedy, Musical, Romance"
26681,Die xue jie tou,99426,"Action, Crime, Drama"
26682,New York Beat Movie,208993,"Biography, Comedy, Drama"
26686,Ghost Dad,99654,"Comedy, Family, Fantasy"
26688,Hard to Kill,99739,"Action, Crime, Drama"
26693,It,99864,"Drama, Fantasy, Horror"
26694,Ju Dou,99902,"Drama, Romance"
26695,The Krays,99951,"Biography, Crime, Drama"
26696,Lionheart,100029,"Action, Drama, Sport"
26698,Narrow Margin,100224,"Action, Crime, Thriller"
26700,Nuns on the Run,100280,"Comedy, Crime"
26704,State of Grace,100685,"Action, Crime, Drama"
26713,A Fei zheng chuan,101258,"Crime, Drama, Romance"
26726,Predator,93773,"Action, Horror, Sci-Fi"
26729,Hearts of Darkness: A Filmmaker's Apocalypse,102015,Documentary
26734,A Kiss Before Dying,49414,"Crime, Film-Noir, Mystery"
26743,Omohide poro poro,102587,"Animation, Drama, Romance"
26744,Once Around,102590,"Comedy, Drama, Romance"
26745,Other People's Money,102609,"Comedy, Drama, Romance"
26746,Out for Justice,102614,"Action, Crime, Drama"
26750,Quigley Down Under,102744,"Action, Adventure, Drama"
26758,Tous les matins du monde,103110,"Biography, Drama, Music"
26770,Diggstown,104107,"Drama, Sport"
26776,Kurenai no buta,104652,"Animation, Adventure, Comedy"
26778,Ladybugs,104670,"Comedy, Sport"
26782,The Mambo Kings,104802,"Drama, Music"
26788,Qiu Ju da guan si,105197,"Comedy, Drama"
26791,Shining Through,105391,"Drama, Romance, Thriller"
26792,Sidekick,410603,"Fantasy, Sci-Fi"
26796,Un coeur en hiver,105682,"Drama, Romance"
26803,Änglagård,105916,"Comedy, Drama"
26810,Bad Boy Bubby,106341,"Comedy, Crime, Drama"
26811,Bai fa mo nu zhuan,106342,"Fantasy, Adventure, Romance"
26812,Barbarians at the Gate,106356,"Biography, Comedy, Drama"
26819,Kakushi-toride no san-akunin,51808,"Adventure, Drama"
26828,Mr. Nanny,107612,"Action, Comedy, Family"
26834,Philadelphia Experiment II,107819,"Action, Adventure, Sci-Fi"
26838,The Snapper,108170,"Comedy, Drama"
26840,Sonatine,108188,"Action, Comedy, Crime"
26841,Splitting Heirs,108207,Comedy
26842,Tai ji: Zhang San Feng,108281,"Action, Comedy, Drama"
26861,Freaked,109838,"Comedy, Sci-Fi"
26865,Jing wu ying xiong,110200,"Action, Drama"
26870,Major League II,110442,"Comedy, Sport"
26875,Una pura formalità,110917,"Crime, Drama, Thriller"
26898,Gonin,113194,"Action, Drama, Crime"
26901,The Last of the Mohicans,104691,"Action, Adventure, Drama"
26903,Mimi wo sumaseba,113824,"Animation, Drama, Family"
26915,Tromeo and Juliet,114733,"Action, Comedy, Drama"
26934,Sik san,116426,"Action, Comedy, Fantasy"
26939,Kauas pilvet karkaavat,116752,"Comedy, Drama"
26950,Sgt. Kabukiman N.Y.P.D.,117609,"Action, Comedy, Fantasy"
26965,Beautiful Boxer,401248,"Action, Drama, Sport"
26974,Gummo,119237,"Comedy, Drama"
26976,Chicago Cab,119278,"Comedy, Drama"
26982,Men with Guns,119657,"Adventure, Drama"
26985,Nirvana,119794,"Action, Drama, Sci-Fi"
26989,Perdita Durango,119879,"Action, Crime, Horror"
26996,Safe House,120051,Thriller
27005,Interview,480269,Drama
27020,Gia,123865,"Biography, Drama, Romance"
27022,Thursday,124901,"Action, Comedy, Crime"
27109,Shurayukihime,158714,"Action, Drama, Thriller"
27114,Takedown,159784,"Biography, Crime, Drama"
27186,Kirikou et la sorcière,181627,"Animation, Adventure, Family"
27193,Taxi 2,183869,"Action, Comedy, Crime"
27255,Bad ma ra khahad bord,209463,Drama
27266,2046,212712,"Drama, Romance, Sci-Fi"
27271,Gohatto,213682,"Drama, History, Thriller"
27316,Ruang talok 69,235154,"Comedy, Crime, Thriller"
27317,Ôdishon,235198,"Drama, Horror, Mystery"
27338,The Hole,242527,"Drama, Mystery, Thriller"
27340,The Sleeping Dictionary,242888,"Drama, Romance"
27362,Kabhi Khushi Kabhie Gham...,248126,"Drama, Musical, Romance"
27368,Astérix & Obélix: Mission Cléopâtre,250223,"Adventure, Comedy, Family"
27370,Late Night Shopping,250491,Comedy
27376,Der Tunnel,251447,"Drama, History, Thriller"
27391,The Laramie Project,257850,"Drama, Crime"
27397,Gongdong gyeongbi guyeok JSA,260991,"Drama, Thriller, War"
27402,Dagon,264508,"Fantasy, Horror, Mystery"
27408,Ripley's Game,265651,"Crime, Drama, Mystery"
27410,Conspiracy,1043838,"Action, Drama, Mystery"
27416,Jalla! Jalla!,269389,"Comedy, Drama, Romance"
27432,The Beautiful Country,273108,Drama
27434,Darkness,273517,Horror
27436,Mockingbird Don't Sing,273822,"Biography, Drama"
27450,Blueberry,276830,"Adventure, Western"
27456,Shackleton's Antarctic Adventure,280105,"Documentary, Short"
27491,Kairo,286751,"Horror, Mystery, Sci-Fi"
27509,Carolina,289889,"Comedy, Drama, Romance"
27513,Hundstage,290661,Drama
27523,Yeopgijeogin geunyeo,293715,"Comedy, Drama, Romance"
27528,The Warriors,80120,"Action, Thriller"
27537,Nothing Is Private,787523,Drama
27555,Fubar,302585,"Comedy, Music"
27563,Katakuri-ke no kôfuku,304262,"Comedy, Fantasy, Musical"
27564,Sex Is Comedy,304678,"Comedy, Drama, Romance"
27573,Stratosphere Girl,306097,"Drama, Mystery"
27584,Dead End,308152,"Horror, Mystery, Thriller"
27587,Pure,308772,Drama
27592,Boksuneun naui geot,310775,"Crime, Drama, Thriller"
27604,Jisatsu sâkuru,312843,"Crime, Drama, Horror"
27608,Immortel (ad vitam),314063,"Animation, Action, Crime"
27611,Battlestar Galactica,314979,"Action, Adventure, Drama"
27618,A Sound of Thunder,318081,"Action, Adventure, Horror"
27620,Stupeur et tremblements,318725,"Comedy, Drama"
27627,Oasis,320193,"Drama, Romance"
27636,Herr Lehmann,322545,"Comedy, Drama"
27644,Ricordati di me,323807,"Comedy, Romance, Drama"
27648,Bright Young Things,325123,"Comedy, Drama, War"
27660,The Animatrix,328832,"Animation, Action, Adventure"
27664,The Brown Bunny,330099,Drama
27674,11:14,331811,"Comedy, Crime, Drama"
27679,Xiao cheng zhi chun,332831,"Drama, Romance"
27685,Bring It on Again,334965,"Comedy, Sport"
27689,Les rivières pourpres II - Les anges de l'apocalypse,337103,"Action, Crime, Thriller"
27700,Ondskan,338309,Drama
27706,Lemony Snicket's A Series of Unfortunate Events,339291,"Adventure, Comedy, Family"
27716,De grønne slagtere,342492,"Comedy, Drama"
27721,Un long dimanche de fiançailles,344510,"Drama, Mystery, Romance"
27722,Ruang rak noi nid mahasan,345549,"Comedy, Drama, Romance"
27727,Gegen die Wand,347048,"Drama, Romance"
27728,Innocence,347246,"Animation, Drama, Sci-Fi"
27731,Neko no ongaeshi,347618,"Animation, Adventure, Comedy"
27734,Country of My Skull,349260,"Drama, Romance"
27735,Unstoppable,349889,"Action, Adventure, Drama"
27736,Te doy mis ojos,350193,"Drama, Romance"
27741,Tasogare Seibei,351817,Drama
27744,La finestra di fronte,352343,"Drama, Romance"
27746,Ginger Snaps: Unleashed,353489,"Horror, Thriller"
27765,Trauma,363143,"Drama, Horror, Mystery"
27768,Confidences trop intimes,363532,"Drama, Romance, Thriller"
27772,Ju-on,364385,Horror
27773,Oldeuboi,364569,"Drama, Mystery, Thriller"
27776,Feux rouges,365190,"Crime, Drama, Mystery"
27778,Ginger Snaps Back: The Beginning,365265,"Drama, Horror"
27783,El abrazo partido,366137,Comedy
27788,The Jacket,366627,"Drama, Mystery, Sci-Fi"
27790,20 Million Miles to Earth,50084,"Fantasy, Horror, Sci-Fi"
27792,The Saddest Music in the World,366996,"Comedy, Musical"
27797,O Homem Que Copiava,367859,"Comedy, Crime, Drama"
27801,Ong-bak,368909,"Action, Crime, Thriller"
27803,Mar adentro,369702,"Biography, Drama, Romance"
27808,Spanglish,371246,"Comedy, Drama, Romance"
27812,Festival Express,372279,"Documentary, History, Music"
27815,Les choristes,372824,"Drama, Music"
27816,Saints and Soldiers,373283,"Action, Adventure, Drama"
27820,Die Geschichte vom weinenden Kamel,373861,"Documentary, Drama, Family"
27821,The Interpreter,373926,"Crime, Mystery, Thriller"
27822,Open Water,374102,"Adventure, Biography, Drama"
27826,Touch of Pink,374277,"Drama, Comedy, Romance"
27828,De zaak Alzheimer,374345,"Action, Crime, Drama"
27830,Bobby Jones: Stroke of Genius,375104,"Biography, Drama, Romance"
27831,Layer Cake,375912,"Crime, Drama, Thriller"
27833,Silver City,376890,"Comedy, Drama, Mystery"
27834,Vozvrashchenie,376968,"Drama, Mystery, Thriller"
27837,Flight of the Phoenix,377062,"Action, Adventure, Drama"
27838,Mean Creek,377091,"Crime, Drama"
27839,The Ring Two,377109,"Horror, Mystery, Sci-Fi"
27841,The Visual Bible: The Gospel of John,377992,"Biography, Drama, History"
27843,Machuca,378284,"Biography, Drama"
27846,The Corporation,379225,"Documentary, History"
27850,The Yes Men,379593,"Documentary, Comedy"
27851,Ae Fond Kiss...,380366,"Drama, Romance"
27857,Så som i himmelen,382330,"Comedy, Drama, Music"
27864,She Hate Me,384533,"Comedy, Drama"
27865,Azumi,384819,"Action, Adventure, Drama"
27866,In My Father's Den,385017,"Drama, Mystery, Thriller"
27869,Taegukgi hwinalrimyeo,386064,"Action, Drama, War"
27873,Metallica: Some Kind of Monster,387412,"Documentary, Music"
27874,Going the Distance,388285,"Comedy, Romance"
27875,Redemption: The Stan Tookie Williams Story,388367,"Drama, Crime"
27876,Schultze Gets the Blues,388395,"Comedy, Drama, Music"
27878,Born Into Brothels: Calcutta's Red Light Kids,388789,Documentary
27879,Dig!,388888,"Documentary, Music"
27882,Riding Giants,389326,"Documentary, History, Sport"
27884,Word Wars,390632,"Documentary, Comedy"
27888,When Will I Be Loved,396271,"Drama, Thriller"
27899,What the #$*! Do We (K)now!?,399877,"Documentary, Comedy, Drama"
27904,A Scanner Darkly,405296,"Animation, Drama, Mystery"
27905,Casshern,405821,"Action, Sci-Fi"
27912,Outfoxed: Rupert Murdoch's War on Journalism,418038,Documentary
30659,Noel,383534,Drama
30701,Campanadas a medianoche,59012,"Comedy, Drama, History"
30707,Million Dollar Baby,405159,"Drama, Sport"
30712,The Narrow Margin,44954,"Film-Noir, Thriller"
30721,Hell Is for Heroes,56062,"Drama, War"
30745,Gokudô kyôfu dai-gekijô: Gozu,361668,"Crime, Drama, Horror"
30747,Bu san,377556,"Drama, Comedy"
30749,Hotel Rwanda,395169,"Drama, History, War"
30783,Sei donne per l'assassino,58567,"Horror, Mystery, Romance"
30793,Charlie and the Chocolate Factory,367594,"Adventure, Comedy, Family"
30803,Bin-jip,423866,"Crime, Drama, Romance"
30810,The Life Aquatic with Steve Zissou,362270,"Adventure, Comedy, Drama"
30812,The Aviator,338751,"Biography, Drama"
30816,The Phantom of the Opera,293508,"Drama, Musical, Romance"
30818,Beyond the Sea,363473,"Biography, Drama, Music"
30820,The Woodsman,361127,Drama
30822,In Good Company,385267,"Comedy, Drama, Romance"
30825,Meet the Fockers,290002,"Comedy, Romance"
30846,The Assassination of Richard Nixon,364961,"Biography, Drama"
30848,A Love Song for Bobby Long,369672,Drama
30850,The Merchant of Venice,379889,"Drama, Romance"
30883,Fat Albert,396592,"Comedy, Family, Fantasy"
30890,Le chiavi di casa,345032,Drama
30892,In the Realms of the Unreal,390123,"Documentary, Biography"
30894,White Noise,375210,"Drama, Horror, Mystery"
30896,Underclassman,373416,"Action, Comedy, Crime"
30898,The Upside of Anger,365885,"Comedy, Drama"
30942,Arrowhead,45518,"Drama, Romance, Western"
30949,The Grateful Dead,76104,"Documentary, Music"
30952,Last Train from Gun Hill,52993,"Romance, Western"
30954,The Naked Jungle,47264,"Adventure, Drama, Thriller"
30970,A Handful of Dust,95274,"Drama, Romance"
30977,The Pickle,107824,"Comedy, Drama"
30981,Wetherby,90310,"Drama, Mystery"
30991,Powwow Highway,98112,Drama
30994,Little Miss Marker,25410,"Comedy, Family, Drama"
30996,Little Miss Marker,25410,"Comedy, Family, Drama"
31000,Sweet Liberty,92035,Comedy
31004,La vie promise,295004,Drama
31011,It's All True,107233,Documentary
31026,The Phantom of the Opera,293508,"Drama, Musical, Romance"
31030,I Remember Mama,40458,"Drama, Family"
31032,The Last Horror Movie,319728,"Horror, Thriller"
31035,Testament,86429,Drama
31038,Smooth Talk,90037,"Drama, Romance, Thriller"
31040,Distant Thunder,95036,Drama
31042,Hell's Angels,20960,"Drama, War"
31047,Jinxed!,84173,Comedy
31049,Out Cold,253798,"Comedy, Sport"
31053,Heart of America,279037,Drama
31060,A Show of Force,100606,"Drama, Thriller"
31079,Kaijûtô no kessen: Gojira no musuko,61856,"Action, Adventure, Family"
31083,Man Trouble,104804,"Comedy, Romance"
31086,Jingi naki tatakai,70246,"Crime, Drama"
31090,Führer Ex,329106,Drama
31101,Stander,326208,"Action, Biography, Crime"
31104,Hester Street,73107,"Drama, Romance"
31107,Mikey and Nicky,74901,"Crime, Drama"
31109,The Bigamist,45557,"Drama, Film-Noir"
31112,Libertarias,113649,"Drama, History, War"
31114,Imaginary Heroes,373024,"Comedy, Drama"
31116,Sergeant York,34167,"Biography, Drama, History"
31123,Tais-toi!,310203,"Comedy, Crime"
31148,Dzien swira,330243,"Comedy, Drama, Romance"
31150,The Wizard,98663,"Adventure, Comedy, Drama"
31156,Abbott and Costello Meet the Invisible Man,43255,"Comedy, Horror, Sci-Fi"
31160,"Abbott and Costello Meet the Killer, Boris Karloff",41085,"Comedy, Horror, Mystery"
31162,The Life and Death of Peter Sellers,352520,"Biography, Comedy, Drama"
31184,Appurushîdo,401233,"Sci-Fi, Action, Animation"
31188,La voie lactée,66534,"Comedy, Drama"
31193,The Many Adventures of Winnie the Pooh,76363,"Animation, Comedy, Family"
31221,Elektra,357277,"Action, Crime, Fantasy"
31223,Racing Stripes,376105,"Adventure, Comedy, Drama"
31225,Coach Carter,393162,"Drama, Sport"
31247,Sullivan's Travels,34240,"Adventure, Comedy, Drama"
31251,Iceman,87452,"Drama, Sci-Fi"
31255,Ice Station Zebra,63121,"Adventure, Drama, Thriller"
31260,Boys Town,29942,"Biography, Drama"
31263,Torremolinos 73,339806,"Comedy, Drama, Romance"
31270,Shivers,73705,"Horror, Sci-Fi"
31309,Rocco e i suoi fratelli,54248,"Crime, Drama, Sport"
31347,Christmas in July,32338,"Comedy, Romance"
31349,I Married a Witch,34881,"Comedy, Fantasy, Romance"
31359,Moolaadé,416991,Drama
31362,This Girl's Life,343095,Drama
31364,Salinui chueok,353969,"Crime, Drama, Mystery"
31367,The Chase,109402,"Action, Adventure, Comedy"
31408,Sommersturm,420206,"Comedy, Drama, Romance"
31410,Der Untergang,363163,"Biography, Drama, History"
31420,Assault on Precinct 13,398712,"Action, Crime, Drama"
31422,Are We There Yet?,368578,"Adventure, Comedy, Family"
31424,Alone in the Dark,369226,"Horror, Sci-Fi"
31427,Hide and Seek,382077,"Drama, Horror, Mystery"
31429,Aliens of the Deep,417415,"Documentary, Family"
31431,Boogeyman,357507,"Drama, Horror, Mystery"
31433,The Wedding Date,372532,"Comedy, Romance"
31435,Inside I'm Dancing,417791,"Comedy, Drama"
31437,Dare mo shiranai,408664,Drama
31445,Employee of the Month,424993,"Comedy, Romance"
31447,Magic in the Water,113737,"Adventure, Family, Fantasy"
31467,The Great White Hope,65797,"Drama, Romance, Sport"
31485,Léon,110413,"Crime, Drama, Thriller"
31494,Everyday People,365020,Drama
31522,Die Ehe der Maria Braun,79095,"Drama, Romance"
31528,Beau Geste,31088,"Action, Adventure, Drama"
31545,The Hole,242527,"Drama, Mystery, Thriller"
31547,Lektionen in Finsternis,104706,"Documentary, War"
31553,Double Dragon,106761,"Action, Adventure, Comedy"
31555,Mac and Me,95560,"Adventure, Family, Fantasy"
31577,Scorchers,102861,"Comedy, Drama"
31584,Rosenstrasse,298131,"Drama, War"
31588,Casque d'or,43386,"Crime, Drama, Romance"
31590,Touchez pas au grisbi,46451,"Crime, Drama"
31594,The MatchMaker,119632,"Comedy, Romance"
31598,The Ballad of the Sad Cafe,101404,"Comedy, Drama, Mystery"
31600,The Deceivers,94979,"Adventure, Drama, Thriller"
31610,Zi hudie,363290,"Drama, History, War"
31613,Five Easy Pieces,65724,Drama
31617,El Cid,54847,"Adventure, Biography, Drama"
31658,Hauru no ugoku shiro,347149,"Animation, Adventure, Family"
31660,Suchîmubôi,348121,"Animation, Action, Adventure"
31682,The Nomi Song,402406,"Documentary, Biography, Music"
31685,Hitch,386588,"Comedy, Romance"
31687,Pooh's Heffalump Movie,407121,"Animation, Family, Fantasy"
31689,Deep Throat,68468,"Adult, Comedy"
31692,Uncle Nino,327210,"Comedy, Drama, Family"
31694,Bride & Prejudice,361411,"Comedy, Drama, Musical"
31696,Constantine,360486,"Drama, Fantasy, Horror"
31698,Son of the Mask,362165,"Comedy, Family, Fantasy"
31700,Because of Winn-Dixie,317132,"Comedy, Drama, Family"
31702,Lakposhtha parvaz mikonand,424227,"Drama, War"
31705,Beautiful Boxer,401248,"Action, Drama, Sport"
31724,Pauly Shore Is Dead,284674,Comedy
31737,Bunny Lake Is Missing,58997,"Mystery, Thriller"
31742,Jeremy,70238,"Drama, Music, Romance"
31747,Don't Tell Her It's Me,99450,"Comedy, Romance"
31750,Until September,88330,"Drama, Romance"
31770,Night and the City,105001,"Comedy, Crime, Drama"
31785,Paha maa,388318,Drama
31804,Nochnoy dozor,403358,"Fantasy, Thriller"
31807,Dot the I,326835,"Drama, Romance, Thriller"
31854,Road to Morocco,35262,"Adventure, Comedy, Family"
31867,Man of the House,331933,"Action, Comedy"
31878,Kung fu,373074,"Action, Comedy, Crime"
31900,Travellers and Magicians,378906,"Drama, Adventure"
31903,Zelary,288330,"Romance, Drama"
31909,Dr. Giggles,104139,"Comedy, Drama, Horror"
31923,The Three Musketeers,108333,"Action, Adventure, Comedy"
31930,Masculin féminin: 15 faits précis,60675,"Drama, Romance"
31934,The Four Feathers,240510,"Adventure, Drama, Romance"
31950,Night of the Demon,50766,"Fantasy, Horror, Mystery"
31952,Kontroll,373981,"Comedy, Crime, Drama"
31956,5x2,354356,"Drama, Romance"
31973,Germania anno zero,39417,"Drama, War"
31998,Ett hål i mitt hjärta,381682,Drama
32002,Bigger Than the Sky,363504,"Comedy, Drama, Romance"
32009,Diary of a Mad Black Woman,422093,"Comedy, Drama, Romance"
32011,Cursed,257516,"Comedy, Horror"
32013,In the Loop,1226774,Comedy
32017,The Pacifier,395699,"Action, Comedy, Drama"
32019,Be Cool,377471,"Comedy, Crime, Music"
32022,Gunner Palace,424129,"Documentary, War"
32025,Walk on Water,352994,"Drama, Mystery, Thriller"
32029,Hostage,340163,"Action, Crime, Drama"
32031,"I, Robot",343818,"Action, Mystery, Sci-Fi"
32049,The Laughing Policeman,70292,"Crime, Drama, Thriller"
32058,Class Action,101590,"Drama, Thriller"
32060,The Cat and the Canary,17739,"Horror, Mystery"
32062,Courage Mountain,97115,"Family, Adventure, Drama"
32074,Kiss the Bride,296711,"Comedy, Drama, Romance"
32076,"Gojira, Ebirâ, Mosura: Nankai no daiketto",60464,"Action, Adventure, Comedy"
32078,Gojira VS Mekagojira,107027,"Action, Adventure, Drama"
32082,That Championship Season,84784,Drama
32084,Crush,245407,"Comedy, Romance, Drama"
32088,DNA,118912,"Action, Horror, Sci-Fi"
32090,The Riches,496343,"Comedy, Crime, Drama"
32109,Les triplettes de Belleville,286244,"Animation, Comedy, Drama"
32116,"Oh, God! You Devil",87835,"Comedy, Fantasy"
32120,A Killer Among Friends,104612,Drama
32124,Deus É Brasileiro,350804,"Adventure, Comedy, Fantasy"
