movie_id,title,genres,year,id,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore,directorName,country,actorName
3565,Where the Heart Is,"('Comedy', 'Drama')",2000,3565,4.6,94,34,3.5,12595,78,Matt Williams,USA,"('Ashley Judd', 'James Frain', 'Joan Cusack', 'Natalie Portman', 'Stockard Channing')"
3566,"Big Kahuna, The","('Comedy', 'Drama')",2000,3566,6.4,76,73,3.3,1772,65,John Swanbeck,USA,"('Danny DeVito', 'Kevin Spacey', 'Peter Facinelli')"
3567,Bossa Nova,"('Comedy',)",1999,3567,6.6,28,75,3.2,470,54,Bruno Barreto,Brazil,"('Alexandre Borges', 'Amy Irving', 'Antônio Fagundes', 'Debora Bloch', 'Drica Moraes')"
3568,Smiling Fish and Goat on Fire,"('Drama',)",1999,3568,5.8,14,50,3.2,55,50,Kevin Jordan,USA,"('Derick Martini', 'Steven Martini', 'Amy Hathaway', 'Bill Henderson', 'Christa Miller')"
3569,"Idiots, The (Idioterne)","('Comedy', 'Drama')",1998,3569,\N,\N,\N,\N,\N,\N,Lars von Trier,Denmark,"('Anne Louise Hassing', 'Bodil Jørgensen', 'Troels Lyby', 'Trine Michelsen', 'Michael Moritzen')"
3570,"Last September, The","('Drama',)",1999,3570,5.5,23,39,3,278,39,Deborah Warner,France,"('Fiona Shaw', 'Jane Birkin', 'Lambert Wilson', 'Maggie Smith', 'Michael Gambon')"
3571,Time Code,"('Drama',)",2000,3571,6.3,80,67,3,896,50,Mike Figgis,USA,"('Golden Brooks', 'Richard Edson', 'Saffron Burrows', 'Viveka Davis', 'Xander Berkeley')"
3572,Carnosaur,"('Horror', 'Sci-Fi')",1993,3572,3.2,9,11,0,0,0,Adam Simon,USA,"('Clint Howard', 'Diane Ladd', 'Harrison Page', 'Jennifer Runyon', 'Raphael Sbarge')"
3573,Carnosaur 2,"('Horror', 'Sci-Fi')",1995,3573,0,2,0,0,0,0,Louis Morneau,USA,"('Arabella Holzbog', 'Cliff De Young', 'Don Stroud', 'John Savage', 'Rick Dean')"
3574,Carnosaur 3: Primal Species,"('Horror', 'Sci-Fi')",1996,3574,0,2,0,0,0,0,Jonathan Winfrey,USA,"('Anthony Peck', 'Janet Gunn', 'Rick Dean', 'Rodger Halstead', 'Scott Valentine')"
3575,Defying Gravity,"('Drama',)",1997,3575,5.9,6,66,3.5,284,57,John Keitel,USA,"('Daniel Chilson', 'Don Handfield', 'Linna Carter', 'Niklaus Lange', 'Seabass Diamond')"
3576,"Hidden, The","('Action', 'Horror', 'Sci-Fi')",1987,3576,7.8,128,88,3.5,16387,71,Michael Haneke,France,"('Annie Girardot', 'Daniel Auteuil', 'Juliette Binoche', 'Lester Makedonsky', 'Maurice Bénichou')"
3577,Two Moon Juction,"('Drama',)",1988,3577,3.2,6,0,3.1,1343,54,Zalman King,USA,"('Kristy McNichol', 'Louise Fletcher', 'Martin Hewitt', 'Richard Tyson', 'Sherilyn Fenn')"
3578,Gladiator,"('Action', 'Drama')",2000,3578,7,159,77,3.8,248672,85,Director Ridley Scott,USA,"('Connie Nielsen', 'Derek Jacobi', 'Joaquin Phoenix', 'Oliver Reed', 'Russell Crowe')"
3580,Up at the Villa,"('Drama',)",2000,3580,5.3,58,46,3,371,34,Philip Haas,UK,"('Anne Bancroft', 'James Fox', 'Jeremy Davies', 'Kristin Scott Thomas', 'Sean Penn')"
3581,Human Traffic,"('Drama',)",1999,3581,6.1,28,60,4,6954,88,Justin Kerrigan,UK,"('Danny Dyer', 'John Simm', 'Lorraine Pilkington', 'Nicola Reynolds', 'Shaun Parkes')"
3583,Black Tights (Les Collants Noirs),"('Drama',)",1960,3583,0,0,0,0,0,0,Terence Young,France,"('Cyd Charisse', 'Maurice Chevalier', 'Moira Shearer', 'Roland Petit', 'Zizi Jeanmaire')"
3584,Breathless,"('Action', 'Drama', 'Romance', 'Thriller')",1983,3584,8.6,48,95,4.2,10327,90,Jean-Luc Godard,France,"('Daniel Boulanger', 'Jean Seberg', 'Jean-Paul Belmondo', 'Jean-Pierre Melville', 'Liliane David')"
3585,"Great Locomotive Chase, The","('Adventure', 'War')",1956,3585,0,2,50,0,0,0,Francis D. Lyon,USA,"('Eddie Firestone', 'Fess Parker', 'Jeff York', 'Jeffrey Hunter', 'John Lupton')"
3586,"Idolmaker, The","('Drama',)",1980,3586,6.4,7,85,3.7,186,80,Taylor Hackford,USA,"('Peter Gallagher', 'Joe Pantoliano', 'Olympia Dukakis', 'Paul Land', 'Ray Sharkey')"
3587,Inferno,"('Horror',)",1980,3587,6,43,62,3.4,36073,75,Robert Rodriguez,USA,"('Cheech Marin', 'George Clooney', 'Harvey Keitel', 'Juliette Lewis', 'Quentin Tarantino')"
3588,"King of Marvin Gardens, The","('Crime', 'Drama')",1972,3588,6.4,17,70,3.3,626,55,Bob Rafelson,USA,"('Bruce Dern', 'Ellen Burstyn', 'Jack Nicholson', 'Julia Anne Robinson', 'Scatman Crothers')"
3589,"Kill, Baby... Kill! (Operazione Paura)","('Horror',)",1966,3589,0,0,0,0,0,0,Harald Reinl,West Germany,"('Fred Williams', 'Maria Marlow', 'Rolf Henniger', 'Siegfried Wischnewski', 'Uwe Beyer')"
3590,"Lords of Flatbush, The","('Comedy',)",1974,3590,5.6,11,63,3.1,800,43,Martin Davidson,USA,"('Henry Winkler', 'Paul Mace', 'Perry King', 'Susan Blakely', 'Sylvester Stallone')"
3591,Mr. Mom,"('Comedy', 'Drama')",1983,3591,5.9,17,76,3,3176,54,Stan Dragoti,USA,"('Brittany White', 'Frederick Koehler', 'Michael Keaton', 'Taliesin Jaffe', 'Teri Garr')"
3592,Time Masters (Les Maï¿½tres du Temps),"('Animation', 'Sci-Fi')",1982,3592,0,1,0,0,0,0,René Laloux,France,"('Jean Valmont', 'Michel Elias')"
3593,Battlefield Earth,"('Action', 'Sci-Fi')",2000,3593,2.3,122,2,1.6,6896,14,Roger Christian,USA,"('Barry Pepper', 'Forest Whitaker', 'John Travolta', 'Kim Coates', 'Richard Tyson')"
3594,Center Stage,"('Drama',)",2000,3594,5,79,41,3.5,28939,79,Nicholas Hytner,USA,"('Peter Gallagher', 'Amanda Schull', 'Donna Murphy', 'Susan May Pratt', 'Zoe Saldana')"
3595,Held Up,"('Comedy',)",2000,3595,3.3,30,16,2.9,580,48,Steve Rash,USA,"('Barry Corbin', 'Eduardo Yanez', 'Jamie Foxx', 'John Cullum', 'Nia Long')"
3596,Screwed,"('Comedy',)",2000,3596,3.5,30,13,2.9,1198,48,Scott Alexander,USA,"('Daniel Benzali', 'Danny DeVito', 'Dave Chappelle', 'Elaine Stritch', 'Norm Macdonald')"
3597,Whipped,"('Comedy',)",2000,3597,3.2,68,13,2.4,782,32,Peter M. Cohen,USA,"('Amanda Peet', 'Brian Van Holt', 'Jonathan Abrahams', 'Judah Domke', 'Zorie Barber')"
3598,Hamlet,"('Drama',)",2000,3598,8.2,54,94,3.8,5816,86,Kenneth Branagh,UK,"('Charlton Heston', 'Derek Jacobi', 'Kenneth Branagh', 'Richard Attenborough', 'Richard Briers')"
3599,Anchors Aweigh,"('Comedy', 'Musical')",1945,3599,7.2,5,60,0,0,0,George Sidney II,USA,"('Dean Stockwell', 'Frank Sinatra', 'Gene Kelly', 'Jose Iturbi', 'Kathryn Grayson')"
3600,Blue Hawaii,"('Comedy', 'Musical')",1961,3600,4.3,6,16,0,0,0,Norman Taurog,USA,"('Angela Lansbury', 'Elvis Presley', 'Joan Blackman', 'Nancy Walters', 'Roland Winters')"
3601,"Castaway Cowboy, The","('Comedy', 'Western')",1974,3601,0,2,50,0,0,0,Vincent McEveety,USA,"('Elizabeth Smith', 'Eric Shea', 'James Garner', 'Robert Culp', 'Vera Miles')"
3602,G. I. Blues,"('Musical',)",1960,3602,4.7,5,0,0,0,0,Norman Taurog,USA,"('Elvis Presley', 'James Douglas', 'Juliet Prowse', 'Letícia Román', 'Robert Ivers')"
3603,"Gay Deceivers, The","('Comedy',)",1969,3603,0,3,0,0,0,0,Bruce Kessler,USA,"('Kevin Coughlin', 'Brooke Bundy', 'Jo Ann Harris', 'Larry Casey', 'Michael Greer')"
3604,Gypsy,"('Musical',)",1962,3604,6.4,11,72,0,0,0,Mervyn LeRoy,USA,"('Ann Jillian', 'Karl Malden', 'Morgan Brittany', 'Natalie Wood', 'Rosalind Russell')"
3605,King Creole,"('Drama', 'Musical')",1958,3605,6.7,12,100,0,0,0,Michael Curtiz,USA,"('Carolyn Jones', 'Dean Jagger', 'Dolores Hart', 'Elvis Presley', 'Walter Matthau')"
3606,On the Town,"('Musical',)",1949,3606,8,16,93,0,0,0,Stanley Donen,USA,"('Ann Miller', 'Betty Garrett', 'Frank Sinatra', 'Gene Kelly', 'Jules Munshin')"
3607,One Little Indian,"('Comedy', 'Drama', 'Western')",1973,3607,0,0,0,0,0,0,Bernard McEveety,USA,"('Jim Davis', 'Hal Baylor', 'John Doucette', 'Rudy Diaz', 'Walter Brooke')"
3608,Pee-wee's Big Adventure,"('Comedy',)",1985,3608,7.4,35,91,3,14034,66,Tim Burton,USA,"('Diane Salinger', 'Elizabeth Daily', 'Judd Omen', 'Mark Holton', 'Paul Reubens')"
3609,Regret to Inform,"('Documentary',)",1998,3609,7.7,16,93,3.7,139,55,Barbara Sonneborn,USA,"('Barbara Sonneborn', 'Xuan Ngoc Evans', 'Xuan Ngoc Nguyen')"
3610,Roustabout,"('Musical',)",1964,3610,5.7,8,62,0,0,0,John Rich,USA,"('Barbara Stanwyck', 'Elvis Presley', 'Joan Freeman', 'Leif Erickson', 'Sue Ane Langdon')"
3612,"Slipper and the Rose, The","('Adventure', 'Musical', 'Romance')",1976,3612,0,1,100,0,0,0,Bryan Forbes,UK,"('Annette Crosbie', 'Christopher Gable', 'Edith Evans', 'Gemma Craven', 'Richard Chamberlain')"
3613,Things Change,"('Comedy',)",1988,3613,6.9,11,81,3.5,240,70,David Mamet,USA,"('Don Ameche', 'J.J. Johnston', 'Joe Mantegna', 'Ricky Jay', 'Robert Prosky')"
3614,Honeymoon in Vegas,"('Comedy', 'Romance')",1992,3614,6,26,65,2.7,3153,35,Andrew Bergman,USA,"('Anne Bancroft', 'James Caan', 'Nicolas Cage', ""Noriyuki 'Pat' Morita"", 'Sarah Jessica Parker')"
3615,Dinosaur,"('Animation', ""Children's"")",2000,3615,6.2,120,65,3,9615,48,Eric Leighton,USA,"('Alfre Woodard', 'D.B. Sweeney', 'Hayden Panettiere', 'Max Casella', 'Ossie Davis')"
3616,Loser,"('Comedy', 'Romance')",2000,3616,4.2,94,24,2.6,5745,37,Amy Heckerling,USA,"('Jason Biggs', 'Jimmi Simpson', 'Mena Suvari', 'Tom Sadoski', 'Zak Orth')"
3617,Road Trip,"('Comedy',)",2000,3617,5.9,89,58,3.3,57286,68,Todd Phillips,USA,"('Amy Smart', 'Breckin Meyer', 'D.J. Qualls', 'Paulo Costanzo', 'Seann William Scott')"
3618,Small Time Crooks,"('Comedy',)",2000,3618,6.4,98,66,3.2,3828,54,Woody Allen,USA,"('Elaine May', 'Hugh Grant', 'Tony Darrow', 'Tracey Ullman', 'Woody Allen')"
3619,"Hollywood Knights, The","('Comedy',)",1980,3619,0,4,25,0,0,0,Floyd Mutrux,USA,"('Fran Drescher', 'Gary Graham', 'Leigh French', 'Randy Gornel', 'Sandy Helberg')"
3620,"Myth of Fingerprints, The","('Comedy', 'Drama')",1997,3620,6,19,63,3.2,418,54,Bart Freundlich,USA,"('Arija Bareikis', 'Blythe Danner', 'Hope Davis', 'Laurel Holloman', 'Noah Wyle')"
3621,Possession,"('Drama', 'Horror')",1981,3621,0,2,0,2.9,4231,34,Joel Bergvall,USA,"('Chelah Horsdal', 'Lee Pace', 'Michael Landes', 'Sarah Michelle Gellar', 'Tuva Novotny')"
3622,"Twelve Chairs, The","('Comedy',)",1970,3622,6.5,13,92,0,0,0,Mel Brooks,USA,"('Andreas Voutsinas', 'Dom DeLuise', 'Frank Langella', 'Mel Brooks', 'Ron Moody')"
3623,Mission: Impossible 2,"('Action', 'Thriller')",2000,3623,5.8,45,57,3.3,46104,70,Brian DePalma,USA,"('Emmanuelle Béart', 'Henry Czerny', 'Jean Reno', 'Jon Voight', 'Tom Cruise')"
3624,Shanghai Noon,"('Action',)",2000,3624,6.6,130,78,3.2,29911,67,Tom Dey,USA,"('Brandon Merrill', 'Jackie Chan', 'Lucy Liu', 'Owen Wilson', 'Roger Yuan')"
3625,Better Living Through Circuitry,"('Documentary',)",1999,3625,6.4,16,81,0,0,0,Jon Reiss,USA,"('DJ Spooky', 'Crystal Method', 'Electric Skychurch', 'Jason Bentley', 'Roni Size')"
3626,8 1/2 Women,"('Comedy',)",1999,3626,4.9,35,40,3.1,1362,51,Peter Greenaway,UK,"('John Standing', 'Barbara Sarafian', 'Matthew Delamere', 'Shizuka Inoh', 'Vivian Wu')"
3627,Carnival of Souls,"('Horror', 'Thriller')",1962,3627,7.2,31,80,3.5,2508,71,Herk Harvey,USA,"('Art Ellison', 'Candace Hilligoss', 'Frances Feist', 'Herk Harvey', 'Sidney Berger')"
3628,Flying Tigers,"('Action', 'Drama', 'War')",1942,3628,5.9,8,62,0,0,0,David Miller,USA,"('Paul Kelly', 'Anna Lee', 'John Carroll', 'John Wayne', 'Mae Clarke')"
3629,"Gold Rush, The","('Comedy',)",1925,3629,8.8,30,100,4.1,4794,91,Charles Chaplin,USA,"('Charles Chaplin', 'Georgia Hale', 'Henry Bergman', 'Mack Swain', 'Tom Murray')"
3630,"House of Exorcism, The (La Casa dell'esorcismo)","('Horror',)",1974,3630,\N,\N,\N,\N,\N,\N,Mario Bava,Italy,"('Kathy Leone', 'Alessio Orano', 'Espartaco Santoni', 'Carmen Silva', 'Gabriele Tinti')"
3631,It's in the Water,"('Comedy',)",1998,3631,0,3,33,0,0,0,Kelli Herd,USA,"('Barbara Lasater', 'Derrick Sanders', 'Keri Jo Chapman', 'Teresa Garrett', 'Timothy Vahle')"
3632,Monsieur Verdoux,"('Comedy',)",1947,3632,8,24,95,4,1388,88,Charles Chaplin,USA,"('Ada May', 'Audrey Betz', 'Charles Chaplin', 'Isobel Elsom', 'Marjorie Bennett')"
3633,On Her Majesty's Secret Service,"('Action',)",1969,3633,6.6,37,81,3.2,8953,62,Peter R. Hunt,UK,"('Diana Rigg', 'Gabriele Ferzetti', 'George Lazenby', 'Ilse Steppat', 'Telly Savalas')"
3634,Seven Days in May,"('Thriller',)",1964,3634,7.8,18,100,3.9,754,86,John Frankenheimer,USA,"('Ava Gardner', 'Burt Lancaster', ""Edmond O'Brien"", 'Fredric March', 'Kirk Douglas')"
3635,"Spy Who Loved Me, The","('Action',)",1977,3635,6.7,37,78,3.4,10473,71,Lewis Gilbert,UK,"('Barbara Bach', 'Caroline Munro', 'Curd Jürgens', 'Richard Kiel', 'Roger Moore')"
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),"('Drama',)",1998,3636,5.7,17,58,3.6,478,68,Patrice Chéreau,France,"('Valeria Bruni Tedeschi', 'Bruno Todeschini', 'Charles Berling', 'Jean-Louis Trintignant', 'Pascal Greggory')"
3637,Vagabond (Sans toit ni loi),"('Drama',)",1985,3637,8.6,11,100,4,549,82,Agnès Varda,France,"('Laurence Cortadellas', 'Macha Méril', 'Sandrine Bonnaire', 'Stephane Freiss', 'Yolande Moreau')"
3638,Moonraker,"('Action', 'Romance', 'Sci-Fi')",1979,3638,5.7,36,63,3,10343,48,Lewis Gilbert,UK,"('Bernard Lee', 'Lois Chiles', 'Michel Lonsdale', 'Richard Kiel', 'Roger Moore')"
3639,"Man with the Golden Gun, The","('Action',)",1974,3639,5.1,33,51,3.3,11297,63,Guy Hamilton,UK,"('Christopher Lee', 'Britt Ekland', 'Herve Villechaize', 'Maud Adams', 'Roger Moore')"
3640,"King in New York, A","('Comedy', 'Drama')",1957,3640,6,23,69,3.7,5329,77,Abel Ferrara,Italy,"('Christopher Walken', 'David Caruso', 'Laurence Fishburne', 'Victor Argo', 'Wesley Snipes')"
3641,"Woman of Paris, A","('Drama',)",1923,3641,0,3,100,0,0,0,Charles Chaplin,USA,"('Clarence Geldart', 'Lydia Knott', 'Carl Miller', 'Adolphe Menjou', 'Betty Morrissey')"
3642,In Old California,"('Western',)",1942,3642,0,0,0,0,0,0,Albert Dekker,USA,"('Binnie Barnes', 'Edgar Kennedy', 'Helen Parrish', 'John Wayne', 'Patsy Kelly')"
3643,"Fighting Seabees, The","('Action', 'Drama', 'War')",1944,3643,6.8,5,100,0,0,0,Edward Ludwig,USA,"(""Dennis O'Keefe"", 'John Wayne', 'Leonid Kinskey', 'Susan Hayward', 'William Frawley')"
3644,Dark Command,"('Western',)",1940,3644,0,4,100,0,0,0,Raoul Walsh,USA,"('Claire Trevor', ""George 'Gabby' Hayes"", 'John Wayne', 'Roy Rogers', 'Walter Pidgeon')"
3645,Cleo From 5 to 7 (Clï¿½o de 5 ï¿½ 7),"('Drama',)",1962,3645,8.6,21,95,4,1372,88,Agnès Varda,France,"('Antoine Bourseiller', 'Corinne Marchand', 'Dominique Davray', 'Dorothée Blanc', 'Michel Legrand')"
3646,Big Momma's House,"('Comedy',)",2000,3646,4.4,80,30,3.2,47401,68,Raja Gosnell,USA,"('Anthony Anderson', 'Martin Lawrence', 'Nia Long', 'Paul Giamatti', 'Terrence Howard')"
3648,"Abominable Snowman, The","('Horror', 'Sci-Fi')",1957,3648,0,0,0,0,0,0,Val Guest,UK,"('Anthony Chinn', 'Forrest Tucker', 'Maureen Connell', 'Michael Brill', 'Peter Cushing')"
3649,American Gigolo,"('Drama',)",1980,3649,6.4,15,73,3.1,2098,49,Paul Schrader,USA,"('Bill Duke', 'Hector Elizondo', 'Lauren Hutton', 'Nina Van Pallandt', 'Richard Gere')"
3650,Anguish (Angustia),"('Horror',)",1986,3650,0,3,33,0,0,0,Bigas Luna,Spain,"('Angel Jové', 'Clara Pastor', 'Michael Lerner', 'Talia Paul', 'Zelda Rubinstein')"
3651,"Blood Spattered Bride, The (La Novia Ensangrentada)","('Horror',)",1972,3651,7.2,6,100,0,0,0,Vicente Aranda,Spain,"('Alexandra Bastedo', 'Maribel Martín', 'Simón Andreu')"
3652,City of the Living Dead (Paura nella cittï¿½ dei morti viventi),"('Horror',)",1980,3652,4.9,10,50,0,0,0,Lucio Fulci,Italy,"('Antonella Interlenghi', 'Carlo De Mejo', 'Christopher George', 'Janet Agren', 'Robert Sampson')"
3653,"Endless Summer, The","('Documentary',)",1966,3653,7.2,15,100,4.1,1286,88,Bruce Brown,USA,"('Bruce Brown', 'Lord Tally Ho Blears', 'Mike Hynson', 'Robert August', 'Wayne Miyata')"
3654,"Guns of Navarone, The","('Action', 'Drama', 'War')",1961,3654,8,20,95,0,0,0,J. Lee Thompson,UK,"('Anthony Quayle', 'Anthony Quinn', 'David Niven', 'Gregory Peck', 'Stanley Baker')"
3655,Blow-Out (La Grande Bouffe),"('Drama',)",1973,3655,0,3,66,4,1017,85,Marco Ferreri,France,"('Andrea Ferreol', 'Marcello Mastroianni', 'Michel Piccoli', 'Philippe Noiret', 'Ugo Tognazzi')"
3656,Lured,"('Crime',)",1947,3656,0,3,100,0,0,0,Douglas Sirk,USA,"('Alan Mowbray', 'Cedric Hardwicke', 'Charles Coburn', 'George Sanders', 'Lucille Ball')"
3658,Quatermass and the Pit,"('Sci-Fi',)",1967,3658,7.2,8,75,3.7,842,75,Roy Ward Baker,UK,"('Andrew Keir', 'Barbara Shelley', 'James Donald', 'Julian Glover', 'Maurice Good')"
3659,Quatermass II,"('Sci-Fi', 'Thriller')",1957,3659,6.3,8,75,0,0,0,Val Guest,UK,"('Brian Donlevy', 'Bryan Forbes', 'John Longden', 'Sidney James', 'William Franklyn')"
3660,Puppet Master,"('Horror', 'Sci-Fi', 'Thriller')",1989,3660,3.4,5,20,0,0,0,David Schmoeller,USA,"('Marya Small', 'Irene Miracle', 'Matt Roe', 'Paul Le Mat', 'Robin Frates')"
3661,Puppet Master II,"('Horror', 'Sci-Fi', 'Thriller')",1990,3661,4.4,5,20,0,0,0,David Allen,USA,"('Charlie Spradling', 'Collin Bernsen', 'Elizabeth Maclellan', 'Greg Webb', 'Jeff Weston')"
3662,Puppet Master III: Toulon's Revenge,"('Horror', 'Sci-Fi', 'Thriller')",1991,3662,0,2,50,0,0,0,David DeCoteau,USA,"('Richard Lynch', 'Guy Rolfe', 'Ian Abercrombie', 'Sarah Douglas', 'Walter Gotell')"
3663,Puppet Master 4,"('Horror', 'Sci-Fi', 'Thriller')",1993,3663,3.6,5,0,0,0,0,Jeff Burr,USA,"('Chandra West', 'Gordon Currie', 'Guy Rolfe', 'Jason Adams', 'Teresa Hill')"
3664,Puppet Master 5: The Final Chapter,"('Horror', 'Sci-Fi', 'Thriller')",1994,3664,0,2,0,0,0,0,Jeff Burr,USA,"('Chandra West', 'Gordon Currie', 'Ian Ogilvy', 'Nicholas Guest', 'Teresa Hill')"
3665,Curse of the Puppet Master,"('Horror', 'Sci-Fi', 'Thriller')",1998,3665,0,2,0,0,0,0,David DeCoteau,USA,"('Emily Harrison', 'George Peck', 'Josh Green', 'Michael Sollenberger', 'Robert Donavan')"
3666,Retro Puppetmaster,"('Horror', 'Sci-Fi', 'Thriller')",1999,3666,0,0,0,0,0,0,Charles Band,USA,"('Charlie Spradling', 'Gordon Currie', 'Jacob Witkin', 'Kate Orsini')"
3667,Rent-A-Cop,"('Action', 'Comedy')",1988,3667,3.8,11,18,2.3,601,19,Jerry London,USA,"('Burt Reynolds', 'Dionne Warwick', 'James Remar', 'Liza Minnelli', 'Richard Masur')"
3668,Romeo and Juliet,"('Drama', 'Romance')",1968,3668,0,0,0,0,0,0,Alexandre Tarta,USA,"('Charles Jade', 'Lionel Delanoe', 'Manuel Legris', 'Monique Loudieres')"
3669,Stay Tuned,"('Comedy',)",1992,3669,4.8,12,50,0,0,0,Peter Hyams,USA,"('David Tom', 'Heather McComb', 'Jeffrey Jones', 'John Ritter', 'Pam Dawber')"
3670,"Story of G.I. Joe, The","('War',)",1945,3670,5.9,10,70,3.5,303,71,William A. Wellman,USA,"('Burgess Meredith', 'Chris Cunningham', 'Freddie Steele', 'Robert Mitchum', 'Wally Cassell')"
3671,Blazing Saddles,"('Comedy', 'Western')",1974,3671,8.1,45,88,3.9,41980,89,Mel Brooks,USA,"('Cleavon Little', 'David Huddleston', 'Gene Wilder', 'Harvey Korman', 'Slim Pickens')"
3672,Benji,"('Adventure', ""Children's"")",1974,3672,5.6,7,57,0,0,0,Joe Camp,USA,"('Benji', 'Frank Inn', 'Mike Francis', 'Nancy Francis', 'Red Steagall')"
3673,Benji the Hunted,"('Adventure', ""Children's"")",1987,3673,5.6,7,57,0,0,0,Joe Camp,USA,"('Benji', 'Frank Inn', 'Mike Francis', 'Nancy Francis', 'Red Steagall')"
3674,For the Love of Benji,"('Adventure', ""Children's"")",1977,3674,0,0,0,0,0,0,Joe Camp,USA,"('Allen Fiuzat', 'Art Vasil', 'Cynthia Smith', 'Ed Nelson', 'Patsy Garrett')"
3675,White Christmas,"('Musical',)",1954,3675,6.4,30,76,0,0,0,Michael Curtiz,USA,"('Bing Crosby', 'Danny Kaye', 'Dean Jagger', 'Rosemary Clooney', 'Vera-Ellen')"
3676,Eraserhead,"('Drama', 'Horror')",1977,3676,7.9,40,90,3.9,15996,83,David Lynch,USA,"('Charlotte Stewart', 'Jack Nance', 'Jeanne Bates', 'Allen Joseph', 'Judith Anna Roberts')"
3677,Baraka,"('Documentary',)",1992,3677,6.8,42,73,4,627,84,Heidi Ewing,USA,"('Darius Chambers', 'Devon Brown', 'Justin Mackall', 'Montrey Moore', 'Richard Keyser')"
3678,"Man with the Golden Arm, The","('Drama',)",1955,3678,6.9,17,82,3.8,961,84,Otto Preminger,USA,"('Arnold Stang', 'Darren McGavin', 'Eleanor Parker', 'Frank Sinatra', 'Kim Novak')"
3679,"Decline of Western Civilization, The","('Documentary',)",1981,3679,7.6,7,100,4,242,78,Penelope Spheeris,USA,"('Final Conflict', 'Flea', 'Gary Fredo', 'Michael Orr Hughes', 'Stephen Chambers')"
3680,"Decline of Western Civilization Part II: The Metal Years, The","('Documentary',)",1988,3680,6.4,5,80,3.9,762,80,Penelope Spheeris,USA,"('Alice Cooper', 'Anthony Joseph Perry', 'Gene Simmons', 'Paul Stanley', 'Steven Tyler')"
3681,For a Few Dollars More,"('Western',)",1965,3681,7.8,24,91,3.9,15319,91,Sergio Leone,Italy,"('Clint Eastwood', 'Gian Maria Volonté', 'Joseph Egger', 'Lee Van Cleef', 'Mara Krup')"
3682,Magnum Force,"('Western',)",1973,3682,6.6,20,80,0,0,0,Ted Post,USA,"('Clint Eastwood', 'David Soul', 'Felton Perry', 'Hal Holbrook', 'Mitchell Ryan')"
3683,Blood Simple,"('Drama', 'Film-Noir')",1984,3683,8.1,77,94,3.9,11335,86,Ethan Coen,USA,"('Dan Hedaya', 'Frances McDormand', 'John Getz', 'M. Emmet Walsh', 'Samm-Art Williams')"
3684,"Fabulous Baker Boys, The","('Drama', 'Romance')",1989,3684,7.4,23,95,3.2,2272,59,Steve Kloves,USA,"('Beau Bridges', 'Ellie Raab', 'Jeff Bridges', 'Jennifer Tilly', 'Michelle Pfeiffer')"
3685,Prizzi's Honor,"('Comedy', 'Drama', 'Romance')",1985,3685,7,32,87,3.3,2048,61,John Huston,USA,"('Anjelica Huston', 'Jack Nicholson', 'Kathleen Turner', 'Robert Loggia', 'William Hickey')"
3686,Flatliners,"('Thriller',)",1990,3686,5.3,23,52,3.2,10417,61,Joel Schumacher,USA,"('Julia Roberts', 'Kevin Bacon', 'Kiefer Sutherland', 'Oliver Platt', 'William Baldwin')"
3687,Light Years,"('Sci-Fi',)",1988,3687,0,0,0,0,0,0,René Laloux,France,"('Alex Marshall', 'Bridget Fonda', 'Glenn Close', 'Jennifer Grey', 'Terrence Mann')"
3688,Porky's,"('Comedy',)",1981,3688,4.5,22,31,3.1,8737,58,Bob Clark (III),Canada,"(""Cyril O'Reilly"", 'Dan Monahan', 'Mark Herrier', 'Roger Wilson', 'Wyatt Knight')"
3689,Porky's II: The Next Day,"('Comedy',)",1983,3689,3.6,9,11,0,0,0,Bob Clark (III),Canada,"(""Cyril O'Reilly"", 'Dan Monahan', 'Mark Herrier', 'Roger Wilson', 'Tony Ganios')"
3690,Porky's Revenge,"('Comedy',)",1985,3690,3.7,11,27,0,0,0,James Komack,USA,"('Dan Monahan', 'Kaki Hunter', 'Mark Herrier', 'Tony Ganios', 'Wyatt Knight')"
3691,Private School,"('Comedy',)",1983,3691,0,1,0,0,0,0,Noel Black,USA,"('Betsy Russell', 'Fran Ryan', 'Matthew Modine', 'Michael Zorek', 'Phoebe Cates')"
3692,Class of Nuke 'Em High,"('Comedy', 'Horror')",1986,3692,4.2,5,20,0,0,0,Richard W. Haines,USA,"('Gilbert Brenton', 'James Nugent Vernon', 'Janelle Brady', 'R.L. Ryan', 'Robert Prichard')"
3693,"Toxic Avenger, The","('Comedy', 'Horror')",1985,3693,5.4,16,62,3.1,5107,60,Lloyd Kaufman,USA,"('Andree Maranda', 'Cindy Manion', 'Jennifer Babtist', 'Mitchell Cohen', 'Robert Prichard')"
3694,"Toxic Avenger, Part II, The","('Comedy', 'Horror')",1989,3694,2.7,8,0,0,0,0,Michael Herz,USA,"('John Altamura', 'Phoebe Legere (II)', 'Rick Collins (II)', 'Ron Fazio (II)')"
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The","('Comedy', 'Horror')",1989,3695,0,1,0,0,0,0,Michael Herz,USA,"('John Altamura', 'Lisa Gaye', 'Phoebe Legere (II)', 'Rick Collins (II)', 'Ron Fazio (II)')"
