movie_id,title,year,rtAllCriticsRating,rtAudienceRating,rtAllCriticsNumReviews,rtAudienceNumRatings,rtAllCriticsScore,rtAudienceScore,directorName,country
2933,"Fire Within, The (Le Feu Follet)",1963,7.7,4.3,10,616,90,90,Louis Malle,France
2934,"Love Bewitched, A (El Amor Brujo)",1986,0.0,0.0,2,0,100,0,Carlos Saura,Spain
2935,"Lady Eve, The",1941,8.6,4.1,28,2031,100,89,Preston Sturges,USA
2936,Sullivan's Travels,1942,8.7,4.2,29,2289,100,90,Preston Sturges,USA
2937,"Palm Beach Story, The",1942,8.6,3.9,21,975,100,83,Preston Sturges,USA
2938,Man Facing Southeast (Hombre Mirando al Sudeste),1986,0.0,0.0,4,0,100,0,Eliseo Subiela,Argentina
2939,Niagara,1953,6.2,0.0,10,0,80,0,Henry Hathaway,USA
2940,Gilda,1946,7.7,0.0,15,0,93,0,Charles Vidor,USA
2941,South Pacific,1958,6.7,0.0,8,0,87,0,Joshua Logan,USA
2942,Flashdance,1983,4.7,3.2,34,16331,29,63,Adrian Lyne,USA
2943,Indochine,1992,6.3,3.9,17,1905,70,84,Régis Wargnier,France
2944,"Dirty Dozen, The",1967,7.9,3.8,21,7219,95,86,Robert Aldrich,UK
2945,Mike's Murder,1984,0.0,0.0,4,0,50,0,James Bridges,USA
2946,Help!,1965,7.3,3.8,22,5947,90,85,Richard Lester,UK
2947,Goldfinger,1964,8.4,3.6,48,22155,95,83,Guy Hamilton,UK
2948,From Russia with Love,1963,7.9,3.6,45,17619,95,79,Terence Young,UK
2949,Dr. No,1962,7.6,3.5,42,19811,97,78,Terence Young,UK
2950,"Blue Lagoon, The",1980,2.7,2.8,17,7063,11,55,Randal Kleiser,USA
2951,"Fistful of Dollars, A",1964,8.1,3.8,35,21677,97,87,Sergio Leone,Italy
2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight)",1996,6.9,3.7,32,3180,81,81,Paul Thomas Anderson,USA
2953,Home Alone 2: Lost in New York,1992,3.6,3.0,24,41991,20,62,Chris Columbus,USA
2954,Penitentiary,1979,0.0,0.0,1,0,0,0,Jamaa Fanaka,USA
2955,Penitentiary II,1982,0.0,0.0,1,0,0,0,Jamaa Fanaka,USA
2956,Someone to Watch Over Me,1987,6.2,3.0,17,863,82,38,Director Ridley Scott,USA
2958,Naturally Native,1998,0.0,0.0,0,0,0,0,Valerie Red-Horse,USA
2959,Fight Club,1999,7.3,4.2,149,268913,80,95,David Fincher,USA
2960,Beefcake,1999,5.4,3.4,7,279,57,63,Thom Fitzgerald,Canada
2961,"Story of Us, The",1999,4.5,3.0,81,5089,28,57,Rob Reiner,USA
2962,Fever Pitch,1997,6.2,3.0,172,14004,63,62,Bobby Farrelly,USA
2963,Joe the King,1999,6.0,3.5,24,396,62,67,Frank Whaley,USA
2964,Julien Donkey-Boy,1999,4.6,3.6,33,1576,24,73,Harmony Korine,USA
2965,"Omega Code, The",1999,3.0,2.6,24,796,8,40,Robert Marcarelli,USA
2966,"Straight Story, The",1999,8.1,4.0,86,7407,95,89,David Lynch,France
2967,"Bad Seed, The",1956,7.6,0.0,15,0,86,0,Mervyn LeRoy,USA
2968,Time Bandits,1981,8.0,3.5,36,9753,94,74,Terry Gilliam,UK
2969,"Man and a Woman, A (Un Homme et une Femme)",1966,6.3,4.0,12,1548,75,86,Claude Lelouch,France
2970,Fitzcarraldo,1982,7.6,4.3,22,4213,81,93,Werner Herzog,Peru
2971,All That Jazz,1979,7.4,3.9,30,3397,86,84,Bob Fosse,USA
2972,Red Sorghum (Hong Gao Liang),1987,7.6,0.0,7,0,100,0,Yimou Zhang,China
2973,Crimes and Misdemeanors,1989,7.9,4.0,38,6179,92,90,Woody Allen,USA
2974,Bats,1999,0.0,0.0,4,0,50,0,Frank R. Strayer,USA
2975,"Best Man, The",1999,0.0,0.0,1,0,100,0,Stefan Schwartz,UK
2976,Bringing Out the Dead,1999,6.7,3.2,105,7444,71,65,Martin Scorsese,USA
2977,Crazy in Alabama,1999,4.5,3.1,55,1384,30,55,Antonio Banderas,USA
2978,Three to Tango,1999,4.3,2.7,64,3780,28,46,Damon Santostefano,Australia
2979,Body Shots,1999,4.0,2.5,28,624,10,27,Michael Cristofer,USA
2981,"Brother, Can You Spare a Dime?",1975,0.0,0.0,0,0,0,0,Philippe Mora,UK
2982,"Guardian, The",1990,5.2,3.7,143,58919,37,83,Andrew Davis,USA
2983,"Ipcress File, The",1965,7.7,3.8,23,1386,100,83,Sidney J. Furie,UK
2984,On Any Sunday,1971,0.0,4.4,3,129,66,91,Bruce Brown,USA
2985,Robocop,1987,7.7,3.1,42,18381,88,71,Paul Verhoeven,USA
2986,Robocop 2,1990,4.5,2.7,31,9580,35,38,Irvin Kershner,USA
2987,Who Framed Roger Rabbit?,1988,8.3,3.5,42,33318,97,75,Robert Zemeckis,USA
2988,Melvin and Howard,1980,8.2,3.4,16,453,100,61,Jonathan Demme,USA
2989,For Your Eyes Only,1981,6.2,3.3,35,10042,71,64,John Glen,UK
2990,Licence to Kill,1989,5.8,3.1,35,12088,71,56,John Glen,UK
2991,Live and Let Die,1973,5.9,3.3,36,13025,63,66,Guy Hamilton,UK
2992,Rawhead Rex,1986,4.4,0.0,5,0,40,0,George Pavlou,UK
2993,Thunderball,1965,7.0,3.4,33,12807,90,70,Terence Young,UK
2994,"City, The",1998,9.0,4.3,37,7937,100,94,Charles Chaplin,USA
2995,"House on Haunted Hill, The",1999,4.4,2.9,53,13288,24,49,William Malone,USA
2996,Music of the Heart,1999,6.6,3.5,75,3231,68,68,Wes Craven,USA
2997,Being John Malkovich,1999,8.0,3.6,116,52443,92,85,Spike Jonze,USA
2998,Dreaming of Joseph Lees,1998,4.8,3.5,13,62,30,58,Eric Styles,USA
2999,Man of the Century,1999,6.6,3.7,16,246,75,74,Adam Abraham,USA
3000,"Princess Mononoke, The (Mononoke Hime)",1997,7.7,4.1,83,44616,92,94,Hayao Miyazaki,Japan
3001,"Suburbans, The",1999,3.0,2.5,10,700,0,23,Donal Lardner Ward,USA
3002,My Best Fiend (Mein liebster Feind),1999,7.0,4.0,24,1638,79,90,Werner Herzog,UK
3003,Train of Life (Train De Vie),1998,6.4,4.3,18,854,66,93,Radu Mihaileanu,France
3004,"Bachelor, The",1999,3.5,2.5,66,3470,9,34,Gary Sinyor,USA
3005,"Bone Collector, The",1999,4.7,3.3,84,26317,27,68,Phillip Noyce,USA
3006,"Insider, The",1999,7.3,3.7,195,84980,86,81,Spike Lee,USA
3007,American Movie,1999,8.3,4.0,46,3544,93,87,Chris Smith,USA
3008,Last Night,1998,7.2,3.8,49,1691,83,84,Don McKellar,Canada
3010,Rosetta,1999,7.2,3.9,22,880,86,82,Jean-Pierre Dardenne,France
3011,"They Shoot Horses, Don't They?",1969,7.3,3.9,23,1522,82,87,Sydney Pollack,USA
3012,Battling Butler,1926,6.0,3.7,5,249,80,75,Bonnie Hill,USA
3013,Bride of Re-Animator,1990,5.2,3.1,15,1904,46,51,Brian Yuzna,USA
3014,Bustin' Loose,1981,0.0,0.0,4,0,75,0,Cicely Tyson,USA
3015,Coma,1978,6.6,3.2,21,1526,76,55,Michael Crichton,USA
3016,Creepshow,1982,6.0,3.3,27,6768,66,67,George A. Romero,USA
3017,Creepshow 2,1987,3.7,3.0,19,3260,26,49,Michael Gornick,USA
3018,Re-Animator,1985,7.7,3.6,38,7434,92,78,Stuart Gordon,USA
3019,Drugstore Cowboy,1989,8.0,3.7,27,4507,100,82,Gus Van Sant,USA
3020,Falling Down,1993,6.6,3.5,44,19292,75,79,Joel Schumacher,France
3021,"Funhouse, The",1981,5.6,0.0,12,0,58,0,Tobe Hooper,USA
3022,"General, The",1927,8.9,4.4,38,3785,92,93,Clyde Bruckman,USA
3024,Piranha,1978,6.4,0.0,22,0,68,0,Joe Dante,USA
3025,Rough Night in Jericho,1967,0.0,3.1,3,322,33,34,Arnold Laven,USA
3026,Slaughterhouse,1987,7.4,0.0,13,0,76,0,George Roy Hill,USA
3027,Slaughterhouse 2,1988,7.4,0.0,13,0,76,0,George Roy Hill,USA
3028,"Taming of the Shrew, The",1967,0.0,0.0,0,0,0,0,John Allison,Italy
3029,Nighthawks,1981,6.2,3.1,14,1535,71,52,Bruce Malmuth,USA
3030,Yojimbo,1961,8.8,4.4,34,10522,97,96,Akira Kurosawa,Japan
3031,Repossessed,1990,4.5,3.7,54,8433,33,74,Darren Lynn Bousman,USA
3032,"Omega Man, The",1971,5.6,3.3,32,5147,59,56,Boris Sagal,USA
3033,Spaceballs,1987,6.3,3.5,23,54973,65,80,Mel Brooks,USA
3034,Robin Hood,1973,5.2,3.4,27,30722,55,72,Kevin Reynolds,USA
3035,Mister Roberts,1955,7.5,0.0,17,0,100,0,John Ford,USA
3036,Quest for Fire,1981,7.0,3.5,14,2238,78,71,Jean-Jacques Annaud,Canada
3037,Little Big Man,1970,7.9,3.8,25,3720,96,84,Arthur Penn,USA
3038,"Face in the Crowd, A",1957,7.8,4.2,21,1221,90,93,Elia Kazan,USA
3039,Trading Places,1983,7.2,3.5,36,12785,88,82,John Landis,USA
3040,Meatballs,1979,6.2,3.0,28,3676,71,54,Ivan Reitman,Canada
3041,Meatballs Part II,1984,0.0,0.0,0,0,0,0,Ken Wiederhorn,USA
3042,Meatballs III,1987,0.0,0.0,0,0,0,0,George Mendeluk,Canada
3043,Meatballs 4,1992,0.0,0.0,2,0,0,0,Bob Logan,USA
3044,Dead Again,1991,7.3,3.6,37,2979,83,75,Kenneth Branagh,USA
3045,Peter's Friends,1992,6.3,3.6,25,1706,76,73,Kenneth Branagh,UK
3046,"Incredibly True Adventure of Two Girls in Love, The",1995,6.5,3.5,9,1299,66,70,Maria Maggenti,USA
3048,Under the Rainbow,1981,0.0,3.1,4,194,0,46,Steve Rash,USA
3049,How I Won the War,1967,5.7,3.3,12,537,58,58,Richard Lester,UK
3050,Light It Up,1999,4.9,3.6,47,1219,38,76,Craig Bolotin,USA
3051,Anywhere But Here,1999,6.4,3.0,86,4760,63,52,Wayne Wang,USA
3052,Dogma,1999,6.3,3.6,126,61754,67,84,Kevin Smith,USA
3053,"Messenger: The Story of Joan of Arc, The",1999,4.5,3.1,72,8110,30,57,Luc Besson,France
3054,Pokï¿½mon: The First Movie,1998,3.6,2.8,75,10617,14,55,Kunihiko Yuyama,USA
3055,Felicia's Journey,1999,7.4,3.4,40,694,87,66,Atom Egoyan,Canada
3056,Oxygen,1999,6.5,0.0,10,0,70,0,Richard Shepard,USA
3057,Where's Marlowe?,1999,4.4,3.0,11,183,18,46,Daniel Pyne,USA
3058,"Ape, The",1940,7.4,3.4,44,12844,88,80,Franklin J. Schaffner,USA
3060,"Commitments, The",1991,7.5,3.7,38,4765,89,88,Alan Parker,Ireland
3061,Holiday Inn,1942,7.1,4.0,20,3215,100,87,Mark Sandrich,USA
3062,"Longest Day, The",1962,7.5,0.0,12,0,91,0,Andrew Marton,USA
3063,Poison Ivy,1992,5.0,2.7,26,5842,42,40,Katt Shea,USA
3064,Poison Ivy: New Seduction,1997,0.0,0.0,3,0,0,0,Kurt Voss,USA
3065,Ten Benny,1997,5.1,3.1,23,5245,26,67,Steve Oedekerk,USA
3066,Tora! Tora! Tora!,1970,6.3,3.6,17,3254,70,79,Richard Fleischer,USA
3067,Women on the Verge of a Nervous Breakdown,1988,7.6,4.0,26,6254,88,88,Pedro Almodóvar,Spain
3068,"Verdict, The",1982,7.8,3.8,24,2332,95,85,Sidney Lumet,USA
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",1972,0.0,0.0,0,0,0,0,Paul Newman,USA
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The",1984,6.4,3.4,34,3969,67,69,W.D. Richter,USA
3071,Stand and Deliver,1987,6.0,3.6,14,2645,64,78,Ramón Menéndez,USA
3072,Moonstruck,1987,7.7,3.4,36,7943,91,77,Norman Jewison,USA
3073,"Sandpiper, The",1965,0.0,0.0,0,0,0,0,Claudia Carey,USA
3074,Jeremiah Johnson,1972,7.1,3.9,14,3595,92,85,Sydney Pollack,USA
3075,Repulsion,1965,8.8,4.0,44,4466,100,87,Roman Polanski,UK
3076,Irma la Douce,1963,7.4,3.7,13,1630,84,76,Billy Wilder,USA
3077,42 Up,1998,7.8,4.0,31,803,90,88,Michael Apted,UK
3078,Liberty Heights,1999,7.3,3.4,45,1048,86,71,Barry Levinson,USA
3079,Mansfield Park,1999,6.9,3.6,66,6288,75,77,Patricia Rozema,UK
3081,Sleepy Hollow,1999,6.3,3.5,124,93949,67,79,Tim Burton,USA
3082,"World Is Not Enough, The",1999,0.0,0.0,1,0,0,0,Ventura Pons,UK
3083,All About My Mother (Todo Sobre Mi Madre),1999,8.0,4.2,80,16912,97,93,Pedro Almodóvar,Spain
3085,"Living Dead Girl, The (La Morte Vivante)",1982,0.0,0.0,2,0,50,0,Jean Rollin,France
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland),1934,8.4,3.6,12,865,100,78,Charley Rogers,USA
3087,Scrooged,1988,5.8,3.3,38,11201,63,68,Richard Donner,USA
3088,Harvey,1950,6.2,3.2,146,14302,69,52,Joel Hopkins,USA
3089,"Bicycle Thief, The (Ladri di biciclette)",1948,8.8,4.3,47,8603,95,94,Vittorio De Sica,Italy
3090,Matewan,1987,8.3,0.0,17,0,100,0,John Sayles,USA
3091,Kagemusha,1980,7.5,4.2,19,4005,84,91,Akira Kurosawa,Japan
3092,Chushingura,1962,0.0,0.0,1,0,0,0,Hiroshi Inagaki,Japan
3093,McCabe & Mrs. Miller,1971,8.4,4.0,35,2372,88,85,Robert Altman,USA
3094,Maurice,1987,7.0,3.9,10,2148,90,82,James Ivory,UK
3095,"Grapes of Wrath, The",1940,8.9,3.8,36,4868,100,85,John Ford,USA
3096,My Man Godfrey,1957,8.4,4.1,26,1791,100,90,Gregory La Cava,USA
3097,"Shop Around the Corner, The",1940,8.4,4.1,20,3559,100,89,Ernst Lubitsch,USA
3098,"Natural, The",1984,7.0,3.7,31,6978,80,86,Barry Levinson,USA
3099,Shampoo,1975,6.1,3.2,28,1397,60,52,Hal Ashby,USA
3100,"River Runs Through It, A",1992,6.8,3.5,38,13036,81,79,Robert Redford,USA
3101,Fatal Attraction,1987,6.8,3.2,42,8130,80,67,Adrian Lyne,USA
3102,Jagged Edge,1985,6.7,3.2,26,969,84,54,Richard Marquand,USA
3103,Stanley & Iris,1990,4.0,3.1,14,683,28,44,Martin Ritt,USA
3104,Midnight Run,1988,7.7,3.6,26,5155,96,82,Martin Brest,USA
3105,Awakenings,1990,6.7,3.6,28,10377,89,85,Penny Marshall,USA
3106,Come See the Paradise,1990,5.5,3.5,9,180,66,61,Alan Parker,USA
3107,Backdraft,1991,6.0,3.3,39,17142,71,73,Ron Howard,USA
3108,"Fisher King, The",1991,7.0,3.6,50,8960,86,83,Terry Gilliam,USA
3109,"River, The",1984,7.3,3.2,125,9338,87,71,Courtney Hunt,USA
3110,Country,1984,6.7,3.5,166,14739,68,72,Niki Caro,USA
3111,Places in the Heart,1984,8.0,3.7,20,1290,100,80,Robert Benton,USA
3112,'Night Mother,1986,0.0,0.0,1,0,100,0,Tom Moore,USA
3113,End of Days,1999,3.7,2.8,98,14087,11,41,Peter Hyams,USA
3114,Toy Story 2,1999,9.0,3.7,73,102338,100,81,John Lasseter,USA
3115,Flawless,1999,5.7,3.3,90,5982,55,56,Michael Radford,UK
3116,Miss Julie,1999,5.6,3.2,21,300,38,57,Mike Figgis,USA
3117,Ride with the Devil,1999,6.2,3.3,64,1734,62,62,Ang Lee,USA
3118,Tumbleweeds,1999,7.0,3.5,64,368,84,66,Gavin O'Conner,USA
3119,Bay of Blood (Reazione a catena),1971,7.5,0.0,9,0,88,0,Mario Bava,Italy
3120,"Distinguished Gentleman, The",1992,4.0,2.8,14,1961,14,40,Jonathan Lynn,USA
3121,"Hitch-Hiker, The",1953,7.6,0.0,5,0,100,0,Ida Lupino,USA
3122,Santa Fe Trail,1940,0.0,0.0,3,0,100,0,Michael Curtiz,USA
3124,Agnes Browne,1999,5.3,3.5,26,307,38,70,Anjelica Huston,USA
3125,"End of the Affair, The",1999,6.6,3.6,66,3227,66,73,Neil Jordan,UK
3126,"End of the Affair, The",1955,6.6,3.6,66,3227,66,73,Neil Jordan,UK
3127,Holy Smoke,1999,5.6,3.0,73,2300,43,46,Jane Campion,USA
3128,"Map of the World, A",1999,6.4,3.2,54,587,64,51,Scott Elliott (II),USA
3129,Sweet and Lowdown,1999,6.8,3.6,59,3877,77,76,Woody Allen,USA
3130,Bonfire of the Vanities,1990,3.8,2.6,30,3216,23,28,Brian DePalma,USA
3131,Broadway Damage,1997,3.5,3.0,7,241,28,43,Victor Mignatti,USA
3132,Daddy Long Legs,1919,0.0,0.0,1,0,100,0,Jean Negulesco,USA
3133,Go West,1925,6.5,0.0,9,0,88,0,Edward Buzzell,USA
3134,"Grand Illusion (Grande illusion, La)",1937,9.2,4.3,34,2864,97,93,Jean Renoir,France
3135,"Great Santini, The",1979,7.8,3.6,17,592,94,74,Lewis John Carlino,USA
3136,"James Dean Story, The",1957,0.0,0.0,1,0,100,0,George W. George,USA
3138,Stealing Home,1988,3.4,3.5,9,936,22,71,William Porter,USA
3139,Tarzan the Fearless,1933,0.0,0.0,1,0,100,0,Robert F. Hill,USA
3140,"Three Ages, The",1923,7.4,0.0,7,0,100,0,Buster Keaton,USA
3141,"Two Jakes, The",1990,5.4,2.9,16,1401,62,37,Jack Nicholson,USA
3142,U2: Rattle and Hum,1988,5.7,0.0,12,0,66,0,Phil Joanou,USA
3143,Hell in the Pacific,1968,6.8,0.0,10,0,80,0,John Boorman,USA
3144,"Glass Bottom Boat, The",1966,5.6,0.0,6,0,50,0,Frank Tashlin,USA
3145,"Cradle Will Rock, The",1999,6.2,3.4,66,1693,63,65,Tim Robbins,USA
3146,Deuce Bigalow: Male Gigolo,1999,4.0,2.9,73,18036,23,55,Eddie Griffin,USA
3147,"Green Mile, The",1999,6.8,4.1,128,124792,77,93,Frank Darabont,USA
3148,"Cider House Rules, The",1999,6.6,3.4,109,9660,70,75,Lasse Hallström,USA
3149,Diamonds,1999,4.0,2.7,34,365,26,32,John Mallory Asher,Germany
3150,"War Zone, The",1999,4.2,3.0,96,29393,26,47,Lexi Alexander,USA
3151,"Bat Whispers, The",1930,0.0,3.4,4,96,50,67,Roland West,USA
3152,"Last Picture Show, The",1971,8.6,4.0,33,3677,100,88,Peter Bogdanovich,USA
3153,"7th Voyage of Sinbad, The",1958,7.5,3.5,14,2006,100,68,Nathan Juran,USA
3154,Blood on the Sun,1945,0.0,0.0,3,0,100,0,Frank Lloyd,USA
3155,Anna and the King,1999,5.9,3.2,97,10877,50,63,Andy Tennant,USA
3156,Bicentennial Man,1999,4.8,3.0,93,22610,37,58,Chris Columbus,USA
3157,Stuart Little,1999,6.9,2.7,114,10893,83,44,Rob Minkoff,USA
3158,"Emperor and the Assassin, The (Jing ke ci qin wang)",1999,7.4,3.7,34,1522,85,76,Chen Kaige,China
3159,Fantasia 2000,1999,7.0,3.3,78,9364,82,67,James Algar,USA
3160,Magnolia,1999,7.5,3.7,138,39673,82,88,Paul Thomas Anderson,USA
3161,Onegin,1999,5.5,3.6,20,1473,40,69,Martha Fiennes,UK
3162,Simpatico,1999,4.6,2.4,59,294,23,18,Matthew Warchus,UK
3163,Topsy-Turvy,1999,7.8,3.6,83,1113,89,73,Mike Leigh,UK
3165,Boiling Point,1993,6.8,3.5,7,702,85,66,Takeshi Kitano,Japan
3166,Brenda Starr,1989,0.0,0.0,0,0,0,0,Robert Ellis Miller,USA
3167,Carnal Knowledge,1971,7.7,3.5,26,1350,88,70,Mike Nichols,USA
3168,Easy Rider,1969,7.9,3.7,37,13558,86,81,Dennis Hopper,USA
3169,"Falcon and the Snowman, The",1984,7.3,3.3,15,1167,86,62,John Schlesinger,UK
3171,Room at the Top,1959,8.3,0.0,10,0,100,0,Jack Clayton,UK
3172,Ulysses (Ulisse),1954,0.0,0.0,2,0,100,0,Mario Bava,Italy
3173,Any Given Sunday,1999,5.5,3.3,118,21068,49,70,Oliver Stone,USA
3174,Man on the Moon,1999,6.2,3.3,117,15027,62,74,Milos Forman,UK
3175,Galaxy Quest,1999,7.2,3.0,111,19804,89,67,Dean Parisot,USA
3176,"Talented Mr. Ripley, The",1999,7.3,3.3,125,18951,82,75,Anthony Minghella,USA
3177,Next Friday,1999,3.9,3.2,62,25065,20,77,Steve Carr,USA
3178,"Hurricane, The",1999,0.0,0.0,1,0,100,0,John Ford,USA
3179,Angela's Ashes,1999,5.7,3.6,84,4588,52,79,Alan Parker,USA
3180,Play it to the Bone,1999,4.0,2.7,78,1727,11,29,Ron Shelton,USA
3181,Titus,1999,6.5,3.7,74,4498,67,83,Julie Taymor,Italy
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,1999,8.4,3.8,38,935,100,85,Errol Morris,UK
3183,"Third Miracle, The",1999,6.2,3.2,33,499,66,54,Agnieszka Holland,USA
3184,Montana,1998,7.5,4.1,50,121090,88,93,Brian DePalma,USA
3185,Snow Falling on Cedars,1999,5.2,3.4,88,2061,39,67,Scott Hicks,USA
3186,"Girl, Interrupted",1999,5.7,3.5,111,36814,53,83,James Mangold,Germany
3188,"Life and Times of Hank Greenberg, The",1998,7.4,3.5,45,218,95,69,Aviva Kempner,USA
3189,My Dog Skip,1999,6.7,3.1,80,5324,72,63,Jay Russell,USA
3190,Supernova,2000,3.2,2.4,60,3150,10,21,Walter Hill,USA
3191,"Quarry, The",1998,4.5,0.0,5,0,20,0,Marion Hansel,Spain
3193,Creature,1999,8.3,3.7,41,8208,95,82,Peter Jackson,New Zealand
3194,"Way We Were, The",1973,6.0,3.7,19,5344,63,82,Sydney Pollack,USA
3195,Tess of the Storm Country,1922,0.0,0.0,0,0,0,0,John S. Robertson,USA
3196,Stalag 17,1953,8.3,4.2,28,3492,96,92,Billy Wilder,USA
3197,"Presidio, The",1988,4.8,3.0,13,1838,46,39,Peter Hyams,USA
3198,Papillon,1973,7.7,0.0,13,0,92,0,Franklin J. Schaffner,USA
3199,Pal Joey,1957,6.5,0.0,7,0,71,0,George Sidney,USA
3200,"Last Detail, The",1973,7.8,3.9,24,1988,91,85,Hal Ashby,USA
3201,Five Easy Pieces,1970,8.2,3.9,30,4148,83,85,Bob Rafelson,USA
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),1971,7.9,3.8,8,1310,100,76,Werner Herzog,West Germany
3203,Dead Calm,1989,7.5,3.1,21,4726,95,57,Phillip Noyce,Australia
3204,"Boys from Brazil, The",1978,6.2,3.5,26,1963,65,68,Franklin J. Schaffner,UK
3205,Black Sunday (La Maschera Del Demonio),1960,7.2,3.8,15,1726,80,79,Mario Bava,Italy
3206,Against All Odds,1984,5.6,3.0,9,1230,66,46,Taylor Hackford,USA
3207,"Snows of Kilimanjaro, The",1952,0.0,0.0,4,0,100,0,Henry King,USA
3208,Loaded Weapon 1,1993,3.5,2.8,22,4689,13,50,Gene Quintano,USA
3209,"Loves of Carmen, The",1948,0.0,0.0,1,0,0,0,Charles Vidor,USA
3210,Fast Times at Ridgemont High,1982,6.7,3.5,44,26337,79,76,Amy Heckerling,USA
3211,"Cry in the Dark, A",1988,6.8,3.3,20,1554,90,63,Fred Schepisi,Australia
3213,Batman: Mask of the Phantasm,1993,6.9,3.4,23,14817,86,73,Eric Radomski,USA
3214,American Flyers,1985,5.5,3.2,20,1640,60,57,John Badham,USA
3215,Voyage of the Damned,1976,5.2,0.0,5,0,80,0,Stuart Rosenberg,UK
3216,Vampyros Lesbos (Las Vampiras),1970,5.6,3.0,6,1298,50,45,Jesus Franco,West Germany
3217,"Star Is Born, A",1937,7.3,0.0,11,0,100,0,William A. Wellman,USA
3218,Poison,1991,7.0,3.5,12,529,83,65,Todd Haynes,USA
3219,Pacific Heights,1990,5.2,3.1,22,1624,45,51,John Schlesinger,USA
3220,Night Tide,1961,0.0,0.0,0,0,0,0,Curtis Harrington,USA
3221,"Draughtsman's Contract, The",1982,8.0,3.9,17,1191,100,84,Peter Greenaway,UK
3222,Carmen,1984,7.4,3.2,20,1204,95,50,Mark Dornford-May,South Africa
3223,"Zed & Two Noughts, A",1985,6.7,4.0,19,1255,78,86,Peter Greenaway,UK
3224,Woman in the Dunes (Suna no onna),1964,8.7,4.3,14,1517,100,92,Hiroshi Teshigahara,Japan
3225,Down to You,2000,3.2,2.7,58,6516,3,51,Kris Isacsson,USA
3226,Hellhounds on My Trail,1999,0.0,0.0,0,0,0,0,Robert Mugge,USA
3230,"Odessa File, The",1974,5.7,3.4,14,663,64,64,Ronald Neame,UK
3231,"Saphead, The",1920,0.0,0.0,0,0,0,0,Herbert Blaché,USA
3232,Seven Chances,1925,8.8,0.0,12,0,100,0,Buster Keaton,USA
3235,Where the Buffalo Roam,1980,4.7,3.6,12,5671,25,75,Art Linson,USA
3237,Kestrel's Eye (Falkens ï¿½ga),1998,6.6,3.2,7,281,71,38,Mikael Kristersson,Sweden
3238,Eye of the Beholder,1999,3.4,2.7,86,2529,9,34,Stephan Elliott,Canada
3239,Isn't She Great?,2000,4.0,2.9,60,563,25,41,Andrew Bergman,USA
3240,"Big Tease, The",1999,5.7,3.2,39,496,56,56,Kevin Allen,UK
3241,"Cup, The (Phï¿½rpa)",1999,6.9,4.0,33,324,84,85,Khyentse Norbu,Bhutan
3242,Santitos,1997,6.3,3.3,7,199,57,58,Alejandro Springall,Mexico
3243,Encino Man,1992,3.1,2.9,29,9527,13,58,Les Mayfield,USA
3244,"Goodbye Girl, The",1977,6.5,3.8,15,1711,80,84,Herbert Ross,USA
3245,I Am Cuba (Soy Cuba/Ya Kuba),1964,8.6,4.2,31,1082,100,91,Mikhail Kalatozov,Soviet Union
3246,Malcolm X,1992,7.4,3.8,51,11524,90,90,Spike Lee,USA
3247,Sister Act,1992,5.6,3.1,18,27888,66,66,Emile Ardolino,USA
3248,Sister Act 2: Back in the Habit,1993,3.0,3.0,28,21141,7,66,Bill Duke,USA
3249,"Hand That Rocks the Cradle, The",1992,5.6,3.1,32,4973,56,60,Curtis Hanson,USA
3250,Alive,1993,6.4,3.3,21,5360,71,68,Frank Marshall,USA
3251,Agnes of God,1985,5.5,3.2,17,1316,52,55,Norman Jewison,USA
3252,Scent of a Woman,1992,7.2,3.7,32,23625,93,90,Martin Brest,USA
3253,Wayne's World,1992,6.8,3.4,45,45784,84,80,Penelope Spheeris,USA
3254,Wayne's World 2,1993,5.8,3.1,42,24416,59,64,Stephen Surjik,USA
3255,"League of Their Own, A",1992,0.0,0.0,0,0,0,0,Ed Kaplan,USA
3256,Patriot Games,1992,6.0,3.4,28,13313,75,70,Phillip Noyce,USA
3257,"Bodyguard, The",1992,4.8,2.9,24,15937,37,61,Mick Jackson,USA
3258,Death Becomes Her,1992,0.0,0.0,0,0,0,0,Dan Lund,USA
3259,Far and Away,1992,5.2,3.1,21,11238,47,61,Ron Howard,USA
3260,Howards End,1992,8.2,3.7,34,3467,91,80,James Ivory,UK
3261,Singles,1992,6.9,3.4,40,4630,80,70,Cameron Crowe,USA
3262,Twin Peaks: Fire Walk with Me,1992,6.2,3.6,50,10347,62,79,David Lynch,France
3263,White Men Can't Jump,1992,6.3,3.0,37,9040,78,61,Ron Shelton,USA
3264,Buffy the Vampire Slayer,1992,4.1,2.8,34,18735,32,44,Fran Rubel Kuzui,USA
3266,Man Bites Dog (C'est arrivï¿½ prï¿½s de chez vous),1992,7.3,4.1,14,6544,85,90,André Bonzel,Belgium
3267,"Mariachi, El",1992,7.0,3.5,25,11481,92,73,Robert Rodriguez,Mexico
